,0
12514,"21537,14325,9089,20372,10816,10870,22403,21611,8579,15913,14187,20404,12909,16885,19500,16274,22328,20263,15388,11865,13399,13340,16951,12879,9121,15485,12803,18627,13418,16178,9163,16219,16203,20217,14152,18012,10653,10797,10897,17119,9002,21466,11893,19445,9230,10721,19394,8581,11931,12923,19314,12486,22392,21512,22442,9074,20206,20233,16260,12507,20235,21486,20185,8526,10839,8501,22462,17025,19327,21494,10793,15461,12854,22149,18423,9208,14159,15917,9187,9329,8954,20363,19478,18256,22520,19316"
15383,"21537,20372,13411,10816,10870,22403,19323,8579,15913,14187,12909,16885,16925,19500,16274,22328,13324,20263,15388,11865,13399,18627,16178,16219,17099"
15388,"21537,14325,9089,20372,10816,10870,10633,8579,14187,20404,16925,19500,13324,20263,12514,15383,13399,16959,16212,16951"
11865,"21537,14325,20372,13411,10870,22403,10633,19323,21611,8579,14187,20051,20404,12909,16885,16925,19500,16274,20263,12514,15383,9069,19374,13399,13340,16959,21484,16951,12879,22333,9121,15485,12803,18627,13418,16178,9163,19364,16219,17099,16203,20217,14152,18012,10653,8942,10797,10897,17119,9002,11893,19445,9230,10721,19394,8581,11931,12923,12486,22392"
9069,"21537,20372,13411,10870,8579,14187,16885,11865,19374,13399"
19374,"21537,20372,13411,10870,22403,19323,21611,8579,14187,20051,20404,12909,16885,16274,20263,11865,9069,13399,13340,16959,21484"
13399,"21537,14325,9089,20372,13411,10870,22403,10633,19323,21611,8579,14187,20051,20404,12909,16885,19500,16274,20263,12514,15383,15388,11865,9069,19374,13340,16959,21484,16212,16951,15380,12879,22333,9121,15485,12803,16886,17125,18627,13418,16178,9163,19364,16219,17099,16203,20217,14152,18012,22453,17102,10653,8942,20359,10797,10897,17119,9002,21466,11893,19445,9230,10721,19394,10843,8581,11931,12923,19314,12486,21512,22442,9074,20206,20233,16260,12507,20235,21486,20185,8526,10839,8501,22462,17025,19327,21494,10793,15461,12854,22149,9208,14159,15917,9187,9329,8954,20363,19478,18256,22520,9323,19316,19469,22498,13463,8535,20345,20282,12490,16262,11870,8566"
13340,"21537,20372,13411,10870,10633,19323,21611,8579,14187,20051,20404,12909,16885,19500,16274,20263,12514,11865,19374,13399,16959,21484,12879,9121,15485,12803,18627,13418,16178,9163,16203,20217,14152,10653,10797,17119,9002,21466,11893,19445,9230,10721,19394,10843,8581,11931,12923,19314,12486,22392,21512,22442,9074,20206,20233,16260,12507,21486,20185,8526,10839,12884,18557,8501,22462,17025,19327,18533,21494,16899,15461,13464,12854,22149,18423,9208,14159,15917,9187,9329,8954,19478,18256,22520,19316,19469,10809"
16959,"21537,14325,9089,20372,13411,10633,21611,8579,14187,20404,20263,15388,11865,19374,13399,13340,16212"
21484,"20372,22403,8579,14187,20051,20404,12909,16885,16274,20263,11865,19374,13399,13340,15485,12803"
16212,"21537,14325,9089,20372,10633,8579,20404,20263,15388,13399,16959"
16951,"21537,14325,9089,20372,10633,19323,8579,14187,20404,12909,16885,19500,16274,20263,12514,15388,11865,13399,15380,12879,22333,18627,10653,8942,10897,10721,19394"
15380,"21537,20372,10633,19323,8579,14187,20051,12909,16885,19500,16274,20263,13399,16951,18627,13418,20217,10653,20359,10797"
12879,"20372,10633,21611,8579,14187,20404,12909,19500,16274,20263,12514,11865,13399,13340,16951,15485,12803,18627,13418,16178,9163,16219,14152,18012,10653,8942,10797,10897,17119,9002,21466,11893,19445,9230,10721,19394,10843,8581,11931,12923,19314,12486,21512,22442,9074,20206,20233,12507,20235,8526,10839,12884,18557,22462,17025,19327,21494,16899"
22333,"14325,20372,19323,8579,14187,20404,12909,16885,19500,20263,11865,13399,16951,18627,16178"
9121,"20372,21611,8579,14187,20051,16885,16274,20263,12514,11865,13399,13340,15485,12803"
15485,"20372,21611,8579,14187,20051,12909,16885,19500,16274,20263,12514,11865,13399,13340,21484,12879,9121,12803,18627,13418,16178,9163,20217,10653,10897,17119,9002,21466,11893,19445,9230,8581,11931,12923,19314"
12803,"20372,21611,8579,14187,20051,16885,19500,16274,20263,12514,11865,13399,13340,21484,12879,9121,15485,13418,16178,9163,20217,14152,10653,10797,17119,11893,19445,9230,8581,12923,19314,12486"
16886,"20372,19323,21611,8579,14187,16885,16274,20263,13399,17125,18627,13418"
17125,"20372,19323,8579,14187,20051,16885,19500,16274,20263,13399,16886,18627,13418"
18627,"20372,19323,21611,8579,14187,16885,19500,16274,20263,12514,15383,11865,13399,13340,16951,15380,12879,22333,15485,16886,17125,13418,16178,9163,19364,16219,17099,20217,14152,18012,10653,8942,20359,10797,10897,17119,9002,21466,11893,19445,9230,10721,19394,10843,8581,11931,12923,19314,12486,21512,9074,20206,20233,16260,12507,8526,10839,12884,21502,22462,17025,16322,19327,21494,10793,15461,13464"
13418,"20372,19323,21611,8579,14187,20051,12909,16885,19500,16274,20263,12514,11865,13399,13340,15380,12879,15485,12803,16886,17125,18627,16178,9163,16203,20217,14152,18012,22453,17102,10653,20359,10797,10897,17119,9002,21466,11893,19445,9230,10721,19394,10843,8581,11931,12923,19314,12486,22392,21512,22442,9074,20206,20233,16260,12507,20235,21486,20185,8526,10839,12884,18557,8501,21502,22462,17025,16322,19327,18533,21494,16899,10793,15461,13464,12854,22149,9208,14159,15917,9187,9329,8954,20363,19478,18256,22520,9323,19316,19469,22498"
16178,"14325,20372,19323,21611,8579,14187,20051,12909,16885,19500,16274,20263,12514,15383,11865,13399,13340,12879,22333,15485,12803,18627,13418,9163,19364,16219,17099,16203,20217,14152,18012,22453,17102,10653,8942,10797,10897,17119,9002,21466,11893,19445,9230,10721,19394,10843,8581,11931,12923,12486,22392,21512,22442,20206,20233,16260,12507,20235,21486,20185,8526,10839,12884,18557,8501,21502,22462,17025,16322,19327,18533,21494,16899,10793,15461,13464"
9163,"20372,19323,21611,8579,14187,20051,12909,16885,19500,16274,20263,12514,11865,13399,13340,12879,15485,12803,18627,13418,16178,19364,16219,17099,16203,20217,14152,10653,10797,10897,17119,9002,21466,11893,19445,9230,19394,8581,11931,12923,12486,21512,22442,20206,20233,16260,12507,20235,21486,20185,8526,10839,12884,18557,8501,21502,22462,17025,16322,19327,18533,21494,16899,10793,15461,13464,12854,22149,18423,9208,14159,15917,9187,9329,8954,20363,19478,18256,22520,9323,19316,19469,22498,13463"
19364,"20372,21611,14187,19500,16274,20263,11865,13399,18627,16178,9163,16219"
16219,"20372,19323,21611,8579,14187,19500,16274,20263,12514,15383,11865,13399,12879,18627,16178,9163,19364,17099,18012,9002,19445"
17099,"20372,19323,21611,8579,14187,19500,16274,20263,15383,11865,13399,18627,16178,9163,16219"
16203,"14325,20372,21611,8579,12909,16885,19500,16274,20263,12514,11865,13399,13340,13418,16178,9163,20217,14152,10653,8942,21466,11893,22442,16260,22462,21494,22149,18423,9208,14159,15917,9187,8954,20363,19478,18256"
20217,"14325,20372,21611,8579,12909,16885,19500,16274,20263,12514,11865,13399,13340,15380,15485,12803,18627,13418,16178,9163,16203,14152,18012,10653,8942,20359,10797,17119,11893,9230,19394,8581,11931,12923,12486,21512"
14152,"20372,21611,8579,12909,16885,19500,16274,20263,12514,11865,13399,13340,12879,12803,18627,13418,16178,9163,16203,20217,22453,17102,10653,10797,10897,17119,21466,11893,19445,9230,8581,12923,10839,12884,22462,17025,19327,21494,10793,15461,13464"
18012,"20372,21611,8579,16885,19500,20263,12514,11865,13399,12879,18627,13418,16178,16219,20217,9002,19445,9230"
22453,"8579,12909,16885,19500,20263,13399,13418,16178,14152,17102"
17102,"8579,12909,16885,19500,16274,20263,13399,13418,16178,14152,22453"
10653,"14325,20372,8579,12909,16885,19500,20263,12514,11865,13399,13340,16951,15380,12879,15485,12803,18627,13418,16178,9163,16203,20217,14152,8942,20359,10797,10897,17119,11893,19445,9230,10721,19394,8581,11931,12923,19314,12486"
8942,"14325,20372,12909,16885,19500,20263,11865,13399,16951,12879,18627,16178,16203,20217,10653,10897,10721,19394"
20359,"8579,19500,20263,13399,15380,18627,13418,20217,10653,10797"
10797,"8579,12909,16885,19500,20263,12514,11865,13399,13340,15380,12879,12803,18627,13418,16178,9163,20217,14152,10653,20359,10897,17119,21466,11893,19445,9230,8581,11931,12923,20233,8526,10839,12884,18557,21502,22462,17025,16322,19327,21494,16899"
10897,"8579,12909,16885,19500,20263,12514,11865,13399,16951,12879,15485,18627,13418,16178,9163,14152,10653,8942,10797,17119,9002,21466,11893,19445,10721,19394,10843,8581"
17119,"8579,12909,16885,19500,20263,12514,11865,13399,13340,12879,15485,12803,18627,13418,16178,9163,20217,14152,10653,10797,10897,11893,19445,9230,10721,8581,11931,12923,19314,12486,21512,22442"
9002,"12909,19500,20263,12514,11865,13399,13340,12879,15485,18627,13418,16178,9163,16219,18012,10897,21466,11893,19445,9230"
21466,"12909,19500,12514,13399,13340,12879,15485,18627,13418,16178,9163,16203,14152,10797,10897,9002,11893,9230,11931,12486,22442,20233,16260,12507,8526,10839,12884,18557,8501,22462,17025,19327,18533,21494,16899,10793,15461,13464,12854,22149,18423,9208,14159,15917,9187,22520"
11893,"12909,19500,20263,12514,11865,13399,13340,12879,15485,12803,18627,13418,16178,9163,16203,20217,14152,10653,10797,10897,17119,9002,21466,19445,9230,10721,19394,10843,8581,11931,12923,19314,12486,22392,22442,20206,20233,16260,12507,8526,10839,12884,22462,17025,19327,21494,16899,15461,12854,22149,9208,14159,15917,9187,9329,8954,20363,19478,18256,22520"
19445,"12909,19500,20263,12514,11865,13399,13340,12879,15485,12803,18627,13418,16178,9163,16219,14152,18012,10653,10797,10897,17119,9002,11893,9230,19394,10843,8581,11931,12923,19314,12486,21512,22442,20206,12507,20235,21486,20185,8526,10839,12884,18557,8501"
9230,"19500,20263,12514,11865,13399,13340,12879,15485,12803,18627,13418,16178,9163,20217,14152,18012,10653,10797,17119,9002,21466,11893,19445,19394,8581,11931,12923,19314,12486,22392,12507,8526,10839,12884,18557,8501,21502,22462,17025"
10721,"20263,12514,11865,13399,13340,16951,12879,18627,13418,16178,10653,8942,10897,17119,11893,19394,11931"
19394,"20263,12514,11865,13399,13340,16951,12879,18627,13418,16178,9163,20217,10653,8942,10897,11893,19445,9230,10721,10843,8581,12486,22392"
10843,"20263,13399,13340,12879,18627,13418,16178,10897,11893,19445,19394,8581,11931,12486,12507,10839,12884,18557"
8581,"20263,12514,11865,13399,13340,12879,15485,12803,18627,13418,16178,9163,20217,14152,10653,10797,10897,17119,11893,19445,9230,19394,10843,11931,12923,19314,12486,22392,21512,22442,9074,20206,20233,16260,15461,14159,9187,9329,8954,20363,18256"
11931,"12514,11865,13399,13340,12879,15485,18627,13418,16178,9163,20217,10653,10797,17119,21466,11893,19445,9230,10721,10843,8581,12486,21512,22442,20206,12507,20235,21486,20185,8526,10839,12884,18557,8501,21502,22462,17025,16322,19327,15461,14159,9187,9329,20363,19478,18256,22520"
12923,"12514,11865,13399,13340,12879,15485,12803,18627,13418,16178,9163,20217,14152,10653,10797,17119,11893,19445,9230,8581,19314,12486,21512,22442,9074,20206,20233,16260"
19314,"12514,13399,13340,12879,15485,12803,18627,13418,10653,17119,11893,19445,9230,8581,12923,12486,22442,9074"
12486,"12514,11865,13399,13340,12879,12803,18627,13418,16178,9163,20217,10653,17119,21466,11893,19445,9230,19394,10843,8581,11931,12923,19314,22392,21512,22442,9074,20206,16260,12507,20235,21486,20185,8526,10839,12884,18557,8501,22462,17025,19327,21494,16899,10793,12854,22149,9208,14159,15917,9187,8954,19478,18256,22520,9323,19316,19469,22498,10809,13463,20345,20282,12490,14024"
22392,"12514,11865,13340,13418,16178,11893,9230,19394,8581,12486"
21512,"12514,13399,13340,12879,18627,13418,16178,9163,20217,17119,19445,8581,11931,12923,12486,22442,20206,12507,20235"
22442,"12514,13399,13340,12879,13418,16178,9163,16203,17119,21466,11893,19445,8581,11931,12923,19314,12486,21512,20206,16260,12507,20235,8526,10839,22462,17025,19327,21494,15461,22149,9208,14159,15917,9187,9329,8954,20363,19478,18256,22520,9323,13463,8535,20105,8962,20345,14106,22292,20282"
9074,"12514,13399,13340,12879,18627,13418,8581,12923,19314,12486"
20206,"12514,13399,13340,12879,18627,13418,16178,9163,11893,19445,8581,11931,12923,12486,21512,22442,20233,16260,12507"
20233,"12514,13399,13340,12879,18627,13418,16178,9163,10797,21466,11893,8581,12923,20206,16260,10839,12884,22462,19327,21494,16899"
16260,"12514,13399,13340,18627,13418,16178,9163,16203,21466,11893,8581,12923,12486,22442,20206,20233,22462,17025,19327,21494,12854,22149,9208,14159,15917,9187,20363,19478,18256,22520,19316,19469,10809,13463,21550,8990,8535,20105"
12507,"12514,13399,13340,12879,18627,13418,16178,9163,21466,11893,19445,9230,10843,11931,12486,21512,22442,20206,20235,21486,8526,10839,12884,18557,8501"
20235,"12514,13399,12879,13418,16178,9163,19445,11931,12486,21512,22442,12507"
21486,"12514,13399,13340,13418,16178,9163,19445,11931,12486,12507"
20185,"12514,13399,13340,13418,16178,9163,19445,11931,12486,8526"
8526,"12514,13399,13340,12879,18627,13418,16178,9163,10797,21466,11893,19445,9230,11931,12486,22442,12507,20185,10839,12884,18557,8501,21502,22462,19327,21494,10793,12854,22149,9208,15917,9187"
10839,"12514,13399,13340,12879,18627,13418,16178,9163,14152,10797,21466,11893,19445,9230,10843,11931,12486,22442,20233,12507,8526,12884,18557,21502,22462,17025,19327,18533,21494,16899,10793"
12884,"13340,12879,18627,13418,16178,9163,14152,10797,21466,11893,19445,9230,10843,11931,12486,20233,12507,8526,10839,18557,8501,21502,22462,17025,16322,19327,18533,21494,16899,10793,15461"
18557,"13340,12879,13418,16178,9163,10797,21466,19445,9230,10843,11931,12486,12507,8526,10839,12884,8501,21502,22462,12854,22149,9208,14159,15917,9187,18256,22520,19469,22498,13463,8535,20105,20345,14106,20282,12490,10754,11870,8566,10846,15468,9103,16271,13365,10824,11914,9252,18625,13434,9014,15547,18435,16331,14189,8982"
8501,"12514,13399,13340,13418,16178,9163,21466,19445,9230,11931,12486,12507,8526,12884,18557"
21502,"18627,13418,16178,9163,10797,9230,11931,8526,10839,12884,18557,22462"
22462,"12514,13399,13340,12879,18627,13418,16178,9163,16203,14152,10797,21466,11893,9230,11931,12486,22442,20233,16260,8526,10839,12884,18557,21502,17025,16322,19327,18533,21494,16899,10793,15461,13464,12854,22149,18423,9208,14159,15917,9187,8954,19478,18256,22520,9323,19316,19469,22498,10809,13463,21550,8990,8535,20105,8962,20345,14106,22292,20282,12490,14024,16262,11870,8566,16318,16370,21548,10846,15385,15468,11914,20182"
17025,"12514,13399,13340,12879,18627,13418,16178,9163,14152,10797,21466,11893,9230,11931,12486,22442,16260,10839,12884,22462,16322,19327,21494,10793,13464,22149,9208,14159,15917,9187,19478,18256,22520,19316,19469,22498,10809,13463,8535,20105,8962,20345"
16322,"18627,13418,16178,9163,10797,11931,12884,22462,17025,19327"
19327,"12514,13399,13340,12879,18627,13418,16178,9163,14152,10797,21466,11893,11931,12486,22442,20233,16260,8526,10839,12884,22462,17025,16322,18533,21494,16899,10793,15461,13464,12854,22149,9208,14159,15917,9187,19478,18256,22520,19316,19469,10809,13463,21550,8990,8535,20105"
18533,"13340,13418,16178,9163,21466,10839,12884,22462,19327,21494"
21494,"12514,13399,13340,12879,18627,13418,16178,9163,16203,14152,10797,21466,11893,12486,22442,20233,16260,8526,10839,12884,22462,17025,19327,18533,16899,10793,15461,13464,12854,22149,9208,14159,9187,20363,19478,18256,22520,19316,19469,22498,10809,12490,14024,16262,16370,15385,11914,20182,22469"
16899,"13340,12879,13418,16178,9163,10797,21466,11893,12486,20233,10839,12884,22462,19327,21494,15461"
10793,"12514,13399,18627,13418,16178,9163,14152,21466,12486,8526,10839,12884,22462,17025,19327,21494,12854,22149"
15461,"12514,13399,13340,18627,13418,16178,9163,14152,21466,11893,8581,11931,22442,12884,22462,19327,21494,16899,13464,9187,9329,8954"
13464,"13340,18627,13418,16178,9163,14152,21466,22462,17025,19327,21494,15461"
12854,"12514,13399,13340,13418,9163,21466,11893,12486,16260,8526,18557,22462,19327,21494,10793,22149,9208,14159,15917,9187,18256,22520,19469,22498,13463,21550,8990,8535,20105,20345,14106,22292,20282,12490,14024,16262,11870,8566,16318,16370,21548,10846,15385,15468,9103,16271,13365,10824,11914,18411,18616,14336,14227,20182,22469,20126,9252,15910,18625,13434,11886,9014,17018"
22149,"12514,13399,13340,13418,9163,16203,21466,11893,12486,22442,16260,8526,18557,22462,17025,19327,21494,10793,12854,9208,14159,15917,9187,20363,18256,22520,19469,22498,13463,21550,8990,8535,20105,8962,20345,14106,22292,20282,12490,10754,14024,16262,11870,8566,16318,16370,21548,10846,15385,15468,9103,16271,13365,10824,11914,18411,18616,14336,14227,20182,22469,20126,9252,15910,18625,13434,11886,9014,17018,18435,14189,8982,19503"
18423,"12514,13340,9163,16203,21466,22462,9208,14159,15917,9187"
9208,"12514,13399,13340,13418,9163,16203,21466,11893,12486,22442,16260,8526,18557,22462,17025,19327,21494,12854,22149,18423,14159,15917,9187,8954,20363,19478,18256,22520,9323,19316,19469,22498,10809,13463,21550,8990,8535,20105,20345,20282,12490,10754"
14159,"12514,13399,13340,13418,9163,16203,21466,11893,8581,11931,12486,22442,16260,18557,22462,17025,19327,21494,12854,22149,18423,9208,15917,9187,8954,19478,18256,22520,9323,19316,19469,22498,13463,8535,20105,20345,14106,20282,12490,10754,16262,11870,8566,16318,16370,21548,10846"
15917,"12514,13399,13340,13418,9163,16203,21466,11893,12486,22442,16260,8526,18557,22462,17025,19327,12854,22149,18423,9208,14159,9187,19478,18256,22520,19469,22498,13463,21550,8990,8535,20105,8962,20345,14106,22292,20282,12490,10754,14024,16262,11870,8566,16318,16370,21548,10846,15385,15468,9103,16271,13365,10824,11914,18411,20255,18616,14336,14227,20182,20126,9252,15910,18625,13434,11886,9014,17018,15547,16331,14189,8982"
9187,"12514,13399,13340,13418,9163,16203,21466,11893,8581,11931,12486,22442,16260,8526,18557,22462,17025,19327,21494,15461,12854,22149,18423,9208,14159,15917,9329,8954,20363,19478,18256,22520,9323,19316,19469,10809,13463,8535,14106,22292,20282,12490,10754,14024,16262,11870,8566,16370,21548,10846,15385,15468,9103,16271,13365,11914,18411,20255,18616,14336,14227,20182,20126,9252,15910,13434,11886,9014,17018,15547,18435,16331,14189,8982,17130,19503,8513,19494,16205,21600,10679,18405,21533,17111,10763,12848,21485"
9329,"12514,13399,13340,13418,9163,11893,8581,11931,22442,15461,9187,8954,20363"
8954,"12514,13399,13340,13418,9163,16203,11893,8581,12486,22442,22462,15461,9208,14159,9187,9329,19478,18256,9323"
20363,"12514,13399,13418,9163,16203,11893,8581,11931,22442,16260,21494,22149,9208,9187,9329"
19478,"12514,13399,13340,13418,9163,16203,11893,11931,12486,22442,16260,22462,17025,19327,21494,9208,14159,15917,9187,8954,18256,19316,19469,10809"
18256,"12514,13399,13340,13418,9163,16203,11893,8581,11931,12486,22442,16260,18557,22462,17025,19327,21494,12854,22149,9208,14159,15917,9187,8954,19478,22520,19316,19469,22498,10809,13463,21550,8990,8535,20345,14106,20282,12490,10754,14024,16262,11870,8566,16318,16370,21548,10846,15385,15468,9103,16271,13365,10824"
22520,"12514,13399,13340,13418,9163,21466,11893,11931,12486,22442,16260,18557,22462,17025,19327,21494,12854,22149,9208,14159,15917,9187,18256,19469,22498,13463,21550,8990,8535,20105,8962,20345,14106,22292,20282,12490,10754,16262"
9323,"13399,13418,9163,12486,22442,22462,9208,14159,9187,8954"
19316,"12514,13399,13340,13418,9163,12486,16260,22462,17025,19327,21494,9208,14159,9187,19478,18256,19469,22498"
19469,"13399,13340,13418,9163,12486,16260,18557,22462,17025,19327,21494,12854,22149,9208,14159,15917,9187,19478,18256,22520,19316,22498,10809,13463,8535,20345,14106,20282,12490,11870,8566,15385,9103,16271,13365"
22498,"13399,13418,9163,12486,18557,22462,17025,21494,12854,22149,9208,14159,15917,18256,22520,19316,19469,13463,8535,20345,20282,12490,10754,14024,16262,11870,8566,15385,9103,16271,13365,10824,11914,18411"
10809,"13340,12486,16260,22462,17025,19327,21494,9208,9187,19478,18256,19469"
13463,"13399,9163,12486,22442,16260,18557,22462,17025,19327,12854,22149,9208,14159,15917,9187,18256,22520,19469,22498,21550,8990,8535,20105,8962,20345,14106,22292,20282,12490,10754,14024,16262,11870,8566,16318,16370,21548,10846,15385,15468,9103,16271,13365,10824,11914,18411,20255,18616"
21550,"16260,22462,19327,12854,22149,9208,15917,18256,22520,13463,8990,8535,20105"
8990,"16260,22462,19327,12854,22149,9208,15917,18256,22520,13463,21550,8535"
8535,"13399,22442,16260,18557,22462,17025,19327,12854,22149,9208,14159,15917,9187,18256,22520,19469,22498,13463,21550,8990,20105,8962,20345,14106,22292,20282,12490,10754,16262,11870,8566,16318,16370,21548,10846,15385,15468,9103,16271,13365,10824,11914,18616,14336,14227,20182,9252,13434,9014,17018,14189,8982,17130"
20105,"22442,16260,18557,22462,17025,19327,12854,22149,9208,14159,15917,22520,13463,21550,8535,8962,20345,14106,12490,10754"
8962,"22442,22462,17025,22149,15917,22520,13463,8535,20105,20345,14106,22292,20282"
20345,"13399,12486,22442,18557,22462,17025,12854,22149,9208,14159,15917,18256,22520,19469,22498,13463,8535,20105,8962,14106,22292,20282,12490,10754,14024,16262"
14106,"22442,18557,22462,12854,22149,14159,15917,9187,18256,22520,19469,13463,8535,20105,8962,20345,22292,20282,12490,10754,11870,8566,16370,15385,15468,9103"
22292,"22442,22462,12854,22149,15917,9187,22520,13463,8535,8962,20345,14106,20282,12490,16262,11870,8566,16370,10846,15385,11914,20182,20126,9252,15910"
20282,"13399,12486,22442,18557,22462,12854,22149,9208,14159,15917,9187,18256,22520,19469,22498,13463,8535,8962,20345,14106,22292,12490,10754,14024,16262,11870,8566,16370,21548,10846,15385,15468,16271,13365,10824,11914,18411,20255,18616,14336,14227,20182,20126,9252,15910,18625,13434,11886,9014,17018,15547,18435,16331,14189,8982,17130,19503,19494,16205,21600,10679"
12490,"13399,12486,18557,22462,21494,12854,22149,9208,14159,15917,9187,18256,22520,19469,22498,13463,8535,20105,20345,14106,22292,20282,10754,14024,16262,11870,8566,16318,16370,21548,10846,15385,15468,13365,10824,11914,18411,20255,18616,14336,14227,20182,22469,20126,9252,15910,18625,13434,11886,9014,17018,15547,18435,16331,14189,8982,17130,19503,8513,20341,19494,16205,21600,10679,17111,10763,12848,21485,9142,20376,20115,8545"
10754,"18557,22149,9208,14159,15917,9187,18256,22520,22498,13463,8535,20105,20345,14106,20282,12490,8566,21548,10846,15385,11914,14227,20126,9252,13434,11886,9014,17018,18435,16331,14189,8982,17130,19503,8513,20341,21600,17111,12848,9142,20376,20115,19386,8545,18640,20406,16956,15464,17114,20436,19372,18426,12543,8944,16172,22340,20237,22288,15399,22322,10777,9057,20198,12492,14334,15381,20317,9255,22536,11883,14240"
14024,"12486,22462,21494,12854,22149,15917,9187,18256,22498,13463,20345,20282,12490,16262,8566,16370,10846,15385,11914,18411,20182,22469,20126,9252,15910"
16262,"13399,22462,21494,12854,22149,14159,15917,9187,18256,22520,22498,13463,8535,20345,22292,20282,12490,14024,11870,8566,16370,10846,15385,15468,13365,11914,18411,20255,18616,14336,14227,20182,22469"
11870,"13399,18557,22462,12854,22149,14159,15917,9187,18256,19469,22498,13463,8535,14106,22292,20282,12490,16262,8566,16318,16370,21548,10846,15385,15468,9103,16271,13365,10824,11914,20126"
8566,"13399,18557,22462,12854,22149,14159,15917,9187,18256,19469,22498,13463,8535,14106,22292,20282,12490,10754,14024,16262,11870,16318,16370,21548,10846,15385,15468,9103,16271,13365,10824,11914,18411,20255,20126,13434,9014,14189"
16318,"22462,12854,22149,14159,15917,18256,13463,8535,12490,11870,8566,16370,21548,10846"
16370,"22462,21494,12854,22149,14159,15917,9187,18256,13463,8535,14106,22292,20282,12490,14024,16262,11870,8566,16318,21548,10846,15385,15468,13365,11914,18411,20255,18616,14336,14227,20182,22469"
21548,"22462,12854,22149,14159,15917,9187,18256,13463,8535,20282,12490,10754,11870,8566,16318,16370,10846,15385,13365,11914,18411,20255,18616,14227,22469,20126,9252,15910,13434,11886,9014,17018,15547,18435,16331,14189,8982,17130,19503,8513,20341,19494,16205,21600,10679,18405,21533,17111,10763,12848,21485,9095,9142,20376,20115,19386,8545,20222,18640,20159,16956,12543,21644,8944,22288,10777,15866,9057"
10846,"18557,22462,12854,22149,14159,15917,9187,18256,13463,8535,22292,20282,12490,10754,14024,16262,11870,8566,16318,16370,21548,15385,13365,10824,11914,18411,20255,18616,14227,20182,22469,20126,9252,15910,18625,13434,11886,9014,17018,15547,18435,16331,14189,8982,17130,19503,8513,20341,19494,16205,21600,10679,17111,10763,12848,21485,9095,9142,20376,20115,19386,8545,20222,18640,20159,17032,20406,16956,15464,18393,13446,22276,17114,20436,19372,18426,14273,17037,12543,21644,8944,16172,22340,16324,19384,20237,22288,18248,15399,22322,8554,10777,15866,9057,20198,12492,14334"
15385,"22462,21494,12854,22149,15917,9187,18256,19469,22498,13463,8535,14106,22292,20282,12490,10754,14024,16262,11870,8566,16370,21548,10846,15468,16271,13365,11914,18411,20255,18616,14336,14227,20182,22469,20126,9252,15910,18625,13434,11886,9014,17018,18435,16331,14189,8982,17130,19503,8513,20341,19494,16205,21600,17111,10763,19386,20222,18640,20159,20406,16956,18393,13446,22276,17114,20436,19372,18426,12543,22340"
15468,"18557,22462,12854,22149,15917,9187,18256,13463,8535,14106,20282,12490,16262,11870,8566,16370,15385,13365,11914,18616,14336"
9103,"18557,12854,22149,15917,9187,18256,19469,22498,13463,8535,14106,11870,8566,16271,13365"
16271,"18557,12854,22149,15917,9187,18256,19469,22498,13463,8535,20282,11870,8566,15385,9103,13365,10824"
13365,"18557,12854,22149,15917,9187,18256,19469,22498,13463,8535,20282,12490,16262,11870,8566,16370,21548,10846,15385,15468,9103,16271,11914,18411,20255,18616,14336,14227,20126,11886,9014,18435,21600,10763,12848,21485"
10824,"18557,12854,22149,15917,18256,22498,13463,8535,20282,12490,11870,8566,10846,16271,11914,9252,18625,13434"
11914,"18557,22462,21494,12854,22149,15917,9187,22498,13463,8535,22292,20282,12490,10754,14024,16262,11870,8566,16370,21548,10846,15385,15468,13365,10824,18411,20255,18616,14336,14227,20182,22469,20126,9252,15910,18625,13434,11886,9014,17018,15547,18435,16331,14189,8982,17130,19503"
18411,"12854,22149,15917,9187,22498,13463,20282,12490,14024,16262,8566,16370,21548,10846,15385,13365,11914,20255,18616,22469,20126,9252,15910,13434,11886,9014,15547,18435,16331,14189,8982,17130,19503,8513,20341,19494,16205,21600,10679,18405,21533,17111,10763,12848,21485,9095,9142,20376,19386,20222,18640,20159,17032,20236,22405"
20255,"15917,9187,13463,20282,12490,16262,8566,16370,21548,10846,15385,13365,11914,18411,18616,22469,20126,9252,15910,13434,11886,9014,17018,15547,18435,16331,14189,8982,17130,19503,8513,20341,19494,16205,21600,10679,18405,21533,17111,9095,9142,20376,19386,18640,17032,20236,22405,9249,20406,16956,18393,13446,22276,17114,20436,19372,18426,17037,12543,8944,16172,16324"
18616,"12854,22149,15917,9187,13463,8535,20282,12490,16262,16370,21548,10846,15385,15468,13365,11914,18411,20255,14336,22469,15910,11886,9014,15547,18435,8982,8513,19494,16205,21600,10679,21533,17111,9095,9142,20376"
14336,"12854,22149,15917,9187,8535,20282,12490,16262,16370,15385,15468,13365,11914,18616,14227"
14227,"12854,22149,15917,9187,8535,20282,12490,10754,16262,16370,21548,10846,15385,13365,11914,14336,9252,13434,9014,17018,15547,18435,14189,17130,19503"
20182,"22462,21494,12854,22149,15917,9187,8535,22292,20282,12490,14024,16262,16370,10846,15385,11914,22469"
22469,"21494,12854,22149,12490,14024,16262,16370,21548,10846,15385,11914,18411,20255,18616,20182,20126,15910,9014,15547,18435,16205,17111,9095,9142,20376"
