,0
21611,"18265,8499,21585,22182,8487,16876,13362,19346,13985,21607,12856,14244,14127,9327,20193,10881,17121,15403,15913,10816,16925,10870,13411,22403,19374,21537,16959,20404,10633,9121,16886,20051,19364,17099,19323,14187,16274,20372,14325,16885,8579,12909,19500,18012,16219,20263,15485,12803,11865,20217,12879,14152,18627,16178,16203,12514,13418,13340,9163,13399"
22453,"17102,16885,8579,12909,19500,20263,14152,16178,13418,13399"
17102,"22453,16274,16885,8579,12909,19500,20263,14152,16178,13418,13399"
16274,"10881,12466,18458,17121,15403,15913,10816,16925,10870,19374,21537,20404,10633,9121,21484,16886,17125,20051,19364,17099,15383,19323,14187,21611,17102,20372,14325,15380,16885,8579,12909,19500,16219,16951,20263,15485,12803,11865,20217,12879,14152,18627,16178,16203,12514,13418,13340,9163,13399"
20372,"8476,20242,15901,15522,16975,8608,15876,14054,15555,11848,18265,8499,22301,20187,21585,14236,20073,22182,14020,8487,16876,13362,19346,13985,14149,21607,12856,13368,15477,14246,14244,20224,14127,9327,20193,10881,9269,12466,18458,17121,15403,22328,15913,13324,10816,16925,9069,10870,13411,22403,19374,9089,21537,16959,16212,15388,20404,10633,9121,21484,16886,17125,20051,19364,17099,15383,22333,19323,14187,21611,16274,14325,15380,16885,8579,12909,19500,18012,16219,16951,8942,20263,15485,10653,12803,11865,20217,12879,14152,18627,16178,16203,12514,13418,13340,9163,13399"
14325,"20387,15501,10772,20040,11724,9042,8476,20242,15901,15522,16975,8608,15876,14054,15555,12877,11848,18265,8499,22301,20187,21585,14236,20073,22182,14020,8487,16876,13362,19346,13985,14149,21607,12856,13368,15477,14246,14244,20224,14127,9327,20193,10881,12466,18458,17121,15403,15913,10816,16925,10870,13411,22403,9089,21537,16959,16212,15388,20404,10633,20051,22333,19323,14187,21611,16274,20372,16885,8579,12909,19500,16951,8942,20263,10653,11865,20217,16178,16203,12514,13399"
20359,"15380,8579,19500,20263,10653,20217,10797,18627,13418,13399"
15380,"21537,10633,20051,19323,14187,16274,20372,20359,16885,8579,12909,19500,16951,20263,10653,20217,10797,18627,13418,13399"
16885,"14246,14244,14127,9327,10881,12466,22361,22328,13324,10816,16925,9069,10870,13411,22403,19374,21537,20404,10633,9121,21484,16886,17125,20051,15383,22333,19323,14187,21611,22453,17102,16274,20372,14325,15380,8579,12909,19500,18012,16951,8942,20263,10897,15485,10653,12803,11865,20217,17119,10797,14152,18627,16178,16203,12514,13418,13340,9163,13399"
8579,"18265,8499,22301,20187,21585,14236,20073,22182,14020,8487,16876,13362,19346,14149,21607,12856,13368,15477,14246,14244,20224,14127,9327,20193,10881,9269,12466,18458,17121,15403,22361,22328,15913,13324,10816,16925,9069,10870,13411,22403,19374,9089,21537,16959,16212,15388,20404,10633,9121,21484,16886,17125,20051,17099,15383,22333,19323,14187,21611,22453,17102,16274,20372,14325,20359,15380,16885,12909,19500,18012,16219,16951,20263,10897,15485,10653,12803,11865,20217,17119,12879,10797,14152,18627,16178,16203,12514,13418,13340,9163,13399"
12909,"14149,12856,13368,15477,14246,14244,14127,9327,10881,12466,17121,22361,22328,15913,13324,10816,16925,10870,13411,22403,19374,21537,20404,10633,21484,20051,15383,22333,19323,14187,21611,22453,17102,16274,20372,14325,15380,16885,8579,19500,9002,16951,8942,20263,10897,15485,10653,11865,20217,17119,19445,12879,10797,14152,16178,21466,16203,11893,12514,13418,13340,9163,13399"
19500,"14244,14127,9327,10881,9269,12466,18458,17121,15403,22361,22328,15913,13324,10816,16925,10870,13411,22403,21537,15388,10633,17125,20051,19364,17099,15383,22333,19323,14187,21611,22453,17102,16274,20372,14325,20359,15380,16885,8579,12909,18012,16219,9002,16951,8942,20263,10897,15485,10653,12803,11865,20217,17119,19445,9230,12879,10797,14152,18627,16178,21466,16203,11893,12514,13418,13340,9163,13399"
18012,"21611,20372,16885,8579,19500,16219,9002,20263,11865,20217,19445,9230,12879,18627,16178,12514,13418,13399"
16219,"19364,17099,15383,19323,14187,21611,16274,20372,8579,19500,18012,9002,20263,11865,19445,12879,18627,16178,12514,9163,13399"
9002,"12909,19500,18012,16219,20263,10897,15485,11865,19445,9230,12879,18627,16178,21466,11893,12514,13418,13340,9163,13399"
16951,"9089,21537,15388,20404,10633,22333,19323,14187,16274,20372,14325,15380,16885,8579,12909,19500,8942,20263,10897,10721,10653,19394,11865,12879,18627,12514,13399"
8942,"20372,14325,16885,12909,19500,16951,20263,10897,10721,10653,19394,11865,20217,12879,18627,16178,16203,13399"
20263,"22328,15913,13324,10816,16925,10870,13411,22403,19374,9089,21537,16959,16212,15388,20404,10633,9121,21484,16886,17125,20051,19364,17099,15383,22333,19323,14187,21611,22453,17102,16274,20372,14325,20359,15380,16885,8579,12909,19500,18012,16219,9002,16951,8942,10897,10721,15485,10653,12803,19394,11865,20217,17119,19445,10843,9230,12879,10797,14152,18627,16178,8581,16203,11893,12514,13418,13340,9163,13399"
10897,"16885,8579,12909,19500,9002,16951,8942,20263,10721,15485,10653,19394,11865,17119,19445,10843,12879,10797,14152,18627,16178,8581,21466,11893,12514,13418,9163,13399"
10721,"16951,8942,20263,10897,10653,19394,11865,17119,12879,18627,16178,11931,11893,12514,13418,13340,13399"
15485,"9121,21484,20051,14187,21611,16274,20372,16885,8579,12909,19500,9002,20263,10897,10653,12803,11865,20217,17119,19314,12923,19445,9230,12879,18627,16178,11931,8581,21466,11893,12514,13418,13340,9163,13399"
10653,"20372,14325,20359,15380,16885,8579,12909,19500,16951,8942,20263,10897,10721,15485,12803,19394,11865,20217,17119,19314,12923,19445,9230,12879,10797,14152,18627,16178,11931,8581,16203,11893,12514,13418,13340,9163,12486,13399"
12803,"9121,21484,20051,14187,21611,16274,20372,16885,8579,19500,20263,15485,10653,11865,20217,17119,19314,12923,19445,9230,12879,10797,14152,16178,8581,11893,12514,13418,13340,9163,12486,13399"
22392,"19394,11865,9230,16178,8581,11893,12514,13418,13340,12486"
19394,"16951,8942,20263,10897,10721,10653,22392,11865,20217,19445,10843,9230,12879,18627,16178,8581,11893,12514,13418,13340,9163,12486,13399"
11865,"16925,9069,10870,13411,22403,19374,21537,16959,20404,10633,9121,21484,20051,19364,17099,15383,22333,19323,14187,21611,16274,20372,14325,16885,8579,12909,19500,18012,16219,9002,16951,8942,20263,10897,10721,15485,10653,12803,22392,19394,20217,17119,12923,19445,9230,12879,10797,14152,18627,16178,11931,8581,16203,11893,12514,13418,13340,9163,12486,13399"
20217,"21611,16274,20372,14325,20359,15380,16885,8579,12909,19500,18012,8942,20263,15485,10653,12803,19394,11865,17119,12923,21512,9230,10797,14152,18627,16178,11931,8581,16203,11893,12514,13418,13340,9163,12486,13399"
17119,"16885,8579,12909,19500,20263,10897,10721,15485,10653,12803,11865,20217,19314,12923,21512,19445,9230,12879,10797,14152,18627,16178,11931,8581,11893,12514,13418,13340,9163,22442,12486,13399"
19314,"15485,10653,12803,17119,9074,12923,19445,9230,12879,18627,8581,11893,12514,13418,13340,22442,12486,13399"
9074,"19314,12923,12879,18627,8581,12514,13418,13340,12486,13399"
12923,"15485,10653,12803,11865,20217,17119,19314,9074,20206,21512,19445,9230,20233,12879,10797,14152,18627,16178,8581,11893,12514,13418,13340,9163,16260,22442,12486,13399"
20206,"12923,21512,19445,12507,20233,12879,18627,16178,11931,8581,11893,12514,13418,13340,9163,16260,22442,12486,13399"
21512,"20217,17119,12923,20206,20235,19445,12507,12879,18627,16178,11931,8581,12514,13418,13340,9163,22442,12486,13399"
20235,"21512,19445,12507,12879,16178,11931,12514,13418,9163,22442,12486,13399"
21486,"19445,12507,16178,11931,12514,13418,13340,9163,12486,13399"
20185,"19445,16178,8526,11931,12514,13418,13340,9163,12486,13399"
19445,"12909,19500,18012,16219,9002,20263,10897,15485,10653,12803,19394,11865,17119,19314,12923,20206,21512,20235,21486,20185,10843,12507,8501,9230,12879,10797,10839,12884,14152,18627,16178,8526,11931,8581,11893,12514,13418,13340,9163,22442,12486,13399,18557"
10843,"20263,10897,19394,19445,12507,12879,10839,12884,18627,16178,11931,8581,11893,13418,13340,12486,13399,18557"
12507,"20206,21512,20235,21486,19445,10843,8501,9230,12879,10839,12884,18627,16178,8526,11931,21466,11893,12514,13418,13340,9163,22442,12486,13399,18557"
8501,"19445,12507,9230,12884,16178,8526,11931,21466,12514,13418,13340,9163,12486,13399,18557"
21502,"9230,10797,10839,12884,18627,16178,8526,11931,13418,9163,22462,18557"
9230,"19500,18012,9002,20263,15485,10653,12803,22392,19394,11865,20217,17119,19314,12923,19445,12507,8501,21502,12879,10797,10839,12884,14152,18627,16178,8526,11931,8581,21466,11893,12514,13418,13340,9163,17025,12486,13399,22462,18557"
16322,"10797,12884,18627,16178,11931,13418,9163,19327,17025,22462"
18533,"10839,12884,16178,21466,13418,13340,9163,19327,21494,22462"
20233,"12923,20206,12879,10797,10839,16899,12884,18627,16178,8581,21466,11893,12514,13418,13340,9163,19327,16260,13399,21494,22462"
12879,"20404,10633,14187,21611,16274,20372,8579,12909,19500,18012,16219,9002,16951,8942,20263,10897,10721,15485,10653,12803,19394,11865,17119,19314,9074,12923,20206,21512,20235,19445,10843,12507,9230,20233,10797,10839,16899,12884,14152,18627,16178,8526,11931,8581,21466,11893,12514,13418,13340,9163,19327,17025,22442,12486,13399,21494,22462,18557"
10797,"20359,15380,16885,8579,12909,19500,20263,10897,10653,12803,11865,20217,17119,12923,19445,21502,9230,16322,20233,12879,10839,16899,12884,14152,18627,16178,8526,11931,8581,21466,11893,12514,13418,13340,9163,19327,17025,13399,21494,22462,18557"
10839,"19445,10843,12507,21502,9230,18533,20233,12879,10797,16899,12884,14152,18627,16178,10793,8526,11931,21466,11893,12514,13418,13340,9163,19327,17025,22442,12486,13399,21494,22462,18557"
16899,"20233,12879,10797,10839,12884,16178,15461,21466,11893,13418,13340,9163,19327,12486,21494,22462"
12884,"19445,10843,12507,8501,21502,9230,16322,18533,20233,12879,10797,10839,16899,14152,18627,16178,10793,8526,15461,11931,21466,11893,13418,13340,9163,19327,17025,12486,21494,22462,18557"
14152,"21611,22453,17102,16274,20372,16885,8579,12909,19500,20263,10897,10653,12803,11865,20217,17119,12923,19445,9230,12879,10797,10839,12884,13464,18627,16178,10793,15461,8581,21466,16203,11893,12514,13418,13340,9163,19327,17025,13399,21494,22462"
13464,"14152,18627,16178,15461,21466,13418,13340,9163,19327,17025,21494,22462"
18627,"16886,17125,19364,17099,15383,22333,19323,14187,21611,16274,20372,20359,15380,16885,8579,19500,18012,16219,9002,16951,8942,20263,10897,10721,15485,10653,19394,11865,20217,17119,19314,9074,12923,20206,21512,19445,10843,12507,21502,9230,16322,20233,12879,10797,10839,12884,14152,13464,16178,10793,8526,15461,11931,8581,21466,11893,12514,13418,13340,9163,19327,16260,17025,12486,13399,21494,22462"
16178,"20051,19364,17099,15383,22333,19323,14187,21611,22453,17102,16274,20372,14325,16885,8579,12909,19500,18012,16219,9002,8942,20263,10897,10721,15485,10653,12803,22392,19394,11865,20217,17119,12923,20206,21512,20235,21486,20185,19445,10843,12507,8501,21502,9230,16322,18533,20233,12879,10797,10839,16899,12884,14152,13464,18627,10793,8526,15461,11931,8581,21466,16203,11893,12514,13418,13340,9163,19327,16260,17025,22442,12486,13399,21494,22462,18557"
10793,"10839,12884,14152,18627,16178,8526,21466,12514,13418,9163,19327,17025,12486,13399,21494,22462,12854,22149"
18423,"21466,16203,12514,13340,9163,9208,14159,22462,15917,9187"
8526,"20185,19445,12507,8501,21502,9230,12879,10797,10839,12884,18627,16178,10793,11931,21466,11893,12514,13418,13340,9163,19327,22442,9208,12486,13399,21494,22462,12854,18557,15917,22149,9187"
15461,"16899,12884,14152,13464,18627,16178,9329,11931,8581,21466,11893,8954,12514,13418,13340,9163,19327,22442,13399,21494,22462,9187"
9329,"15461,11931,8581,20363,11893,8954,12514,13418,13340,9163,22442,13399,9187"
11931,"10721,15485,10653,11865,20217,17119,20206,21512,20235,21486,20185,19445,10843,12507,8501,21502,9230,16322,12879,10797,10839,12884,18627,16178,8526,15461,9329,8581,21466,20363,11893,12514,13418,13340,19478,9163,19327,17025,22442,12486,22520,13399,14159,18256,22462,18557,9187"
8581,"20263,10897,15485,10653,12803,22392,19394,11865,20217,17119,19314,9074,12923,20206,21512,19445,10843,9230,20233,12879,10797,14152,18627,16178,15461,9329,11931,20363,11893,8954,12514,13418,13340,9163,16260,22442,12486,13399,14159,18256,9187"
21466,"12909,19500,9002,10897,15485,12507,8501,9230,18533,20233,12879,10797,10839,16899,12884,14152,13464,18627,16178,10793,18423,8526,15461,11931,16203,11893,12514,13418,13340,9163,19327,16260,17025,22442,9208,12486,22520,13399,14159,21494,22462,12854,18557,15917,22149,9187"
20363,"9329,11931,8581,16203,11893,12514,13418,9163,16260,22442,9208,13399,21494,22149,9187"
16203,"21611,16274,20372,14325,16885,8579,12909,19500,8942,20263,10653,11865,20217,14152,16178,18423,21466,20363,11893,8954,12514,13418,13340,19478,9163,16260,22442,9208,13399,14159,18256,21494,22462,15917,22149,9187"
11893,"12909,19500,9002,20263,10897,10721,15485,10653,12803,22392,19394,11865,20217,17119,19314,12923,20206,19445,10843,12507,9230,20233,12879,10797,10839,16899,12884,14152,18627,16178,8526,15461,9329,11931,8581,21466,20363,16203,8954,12514,13418,13340,19478,9163,19327,16260,17025,22442,9208,12486,22520,13399,14159,18256,21494,22462,12854,15917,22149,9187"
9323,"8954,13418,9163,22442,9208,12486,13399,14159,22462,9187"
8954,"15461,9329,8581,16203,11893,9323,12514,13418,13340,19478,9163,22442,9208,12486,13399,14159,18256,22462,9187"
12514,"22328,15913,10816,10870,22403,9089,21537,15388,20404,9121,14187,21611,16274,20372,14325,16885,8579,12909,19500,18012,16219,9002,16951,20263,10897,10721,15485,10653,12803,22392,19394,11865,20217,17119,19314,9074,12923,20206,21512,20235,21486,20185,19445,12507,8501,9230,20233,12879,10797,10839,14152,18627,16178,10793,18423,8526,15461,9329,11931,8581,21466,20363,16203,11893,8954,13418,19316,13340,19478,9163,19327,16260,17025,22442,9208,12486,22520,13399,14159,18256,21494,22462,12854,15917,22149,9187"
13418,"16886,17125,20051,19323,14187,21611,22453,17102,16274,20372,20359,15380,16885,8579,12909,19500,18012,9002,20263,10897,10721,15485,10653,12803,22392,19394,11865,20217,17119,19314,9074,12923,20206,21512,20235,21486,20185,19445,10843,12507,8501,21502,9230,16322,18533,20233,12879,10797,10839,16899,12884,14152,13464,18627,16178,10793,8526,15461,9329,11931,8581,21466,20363,16203,11893,9323,8954,12514,19316,13340,19478,9163,19327,16260,17025,22442,9208,12486,22520,13399,14159,19469,18256,22498,21494,22462,12854,18557,15917,22149,9187"
19316,"12514,13418,13340,19478,9163,19327,16260,17025,9208,12486,13399,14159,19469,18256,22498,21494,22462,9187"
13340,"10870,13411,19374,21537,16959,20404,10633,9121,21484,20051,19323,14187,21611,16274,20372,16885,8579,12909,19500,9002,20263,10721,15485,10653,12803,22392,19394,11865,20217,17119,19314,9074,12923,20206,21512,21486,20185,19445,10843,12507,8501,9230,18533,20233,12879,10797,10839,16899,12884,14152,13464,18627,16178,18423,8526,15461,9329,11931,8581,21466,16203,11893,8954,12514,13418,19316,19478,10809,9163,19327,16260,17025,22442,9208,12486,22520,13399,14159,19469,18256,21494,22462,12854,18557,15917,22149,9187"
19478,"11931,16203,11893,8954,12514,13418,19316,13340,10809,9163,19327,16260,17025,22442,9208,12486,13399,14159,19469,18256,21494,22462,15917,9187"
10809,"13340,19478,19327,16260,17025,9208,12486,19469,18256,21494,22462,9187"
9163,"20051,19364,17099,19323,14187,21611,16274,20372,16885,8579,12909,19500,16219,9002,20263,10897,15485,10653,12803,19394,11865,20217,17119,12923,20206,21512,20235,21486,20185,19445,12507,8501,21502,9230,16322,18533,20233,12879,10797,10839,16899,12884,14152,13464,18627,16178,10793,18423,8526,15461,9329,11931,8581,21466,20363,16203,11893,9323,8954,12514,13418,19316,13340,19478,19327,16260,17025,22442,9208,12486,22520,13399,14159,19469,18256,22498,13463,21494,22462,12854,18557,15917,22149,9187"
21550,"19327,16260,8990,20105,9208,22520,18256,13463,22462,12854,15917,8535,22149"
19327,"16322,18533,20233,12879,10797,10839,16899,12884,14152,13464,18627,16178,10793,8526,15461,11931,21466,11893,12514,13418,19316,13340,19478,10809,9163,21550,16260,8990,17025,22442,20105,9208,12486,22520,13399,14159,19469,18256,13463,21494,22462,12854,15917,8535,22149,9187"
16260,"12923,20206,20233,18627,16178,8581,21466,20363,16203,11893,12514,13418,19316,13340,19478,10809,9163,21550,19327,8990,17025,22442,20105,9208,12486,22520,13399,14159,19469,18256,13463,21494,22462,12854,15917,8535,22149,9187"
8990,"21550,19327,16260,9208,22520,18256,13463,22462,12854,15917,8535,22149"
17025,"9230,16322,12879,10797,10839,12884,14152,13464,18627,16178,10793,11931,21466,11893,12514,13418,19316,13340,19478,10809,9163,19327,16260,22442,8962,20105,9208,12486,22520,20345,13399,14159,19469,18256,22498,13463,21494,22462,15917,8535,22149,9187"
22442,"17119,19314,12923,20206,21512,20235,19445,12507,12879,10839,16178,8526,15461,9329,11931,8581,21466,20363,16203,11893,9323,8954,12514,13418,13340,19478,9163,19327,16260,17025,8962,20105,9208,12486,22520,20345,13399,14159,14106,18256,13463,21494,22462,22292,15917,8535,22149,20282,9187"
8962,"17025,22442,20105,22520,20345,14106,13463,22462,22292,15917,8535,22149,20282"
20105,"21550,19327,16260,17025,22442,8962,9208,22520,20345,14159,14106,13463,22462,12854,18557,15917,8535,22149,12490,10754"
9208,"18423,8526,21466,20363,16203,11893,9323,8954,12514,13418,19316,13340,19478,10809,9163,21550,19327,16260,8990,17025,22442,20105,12486,22520,20345,13399,14159,19469,18256,22498,13463,21494,22462,12854,18557,15917,8535,22149,20282,9187,12490,10754"
12486,"10653,12803,22392,19394,11865,20217,17119,19314,9074,12923,20206,21512,20235,21486,20185,19445,10843,12507,8501,9230,12879,10839,16899,12884,18627,16178,10793,8526,11931,8581,21466,11893,9323,8954,12514,13418,19316,13340,19478,10809,9163,19327,16260,17025,22442,9208,22520,20345,13399,14159,19469,18256,22498,13463,21494,22462,14024,12854,18557,15917,22149,20282,9187,12490"
22520,"11931,21466,11893,12514,13418,13340,9163,21550,19327,16260,8990,17025,22442,8962,20105,9208,12486,20345,13399,14159,14106,19469,18256,22498,13463,21494,22462,16262,22292,12854,18557,15917,8535,22149,20282,9187,12490,10754"
20345,"17025,22442,8962,20105,9208,12486,22520,13399,14159,14106,19469,18256,22498,13463,22462,16262,22292,14024,12854,18557,15917,8535,22149,20282,12490,10754"
13399,"9069,10870,13411,22403,19374,9089,21537,16959,16212,15388,20404,10633,9121,21484,16886,17125,20051,19364,17099,15383,22333,19323,14187,21611,22453,17102,16274,20372,14325,20359,15380,16885,8579,12909,19500,18012,16219,9002,16951,8942,20263,10897,10721,15485,10653,12803,19394,11865,20217,17119,19314,9074,12923,20206,21512,20235,21486,20185,19445,10843,12507,8501,9230,20233,12879,10797,10839,14152,18627,16178,10793,8526,15461,9329,11931,8581,21466,20363,16203,11893,9323,8954,12514,13418,19316,13340,19478,9163,19327,16260,17025,22442,9208,12486,22520,20345,14159,19469,18256,22498,13463,21494,22462,16262,11870,12854,15917,8566,8535,22149,20282,9187,12490"
16318,"14159,18256,13463,22462,16370,11870,12854,15917,8566,8535,22149,12490,21548,10846"
14159,"18423,11931,8581,21466,16203,11893,9323,8954,12514,13418,19316,13340,19478,9163,19327,16260,17025,22442,20105,9208,12486,22520,20345,13399,16318,14106,19469,18256,22498,13463,21494,22462,16262,16370,11870,12854,18557,15917,8566,8535,22149,20282,9187,12490,21548,10846,10754"
14106,"22442,8962,20105,22520,20345,14159,19469,9103,18256,13463,15468,22462,16370,11870,22292,12854,18557,15917,8566,8535,22149,20282,9187,12490,15385,10754"
19469,"13418,19316,13340,19478,10809,9163,19327,16260,17025,9208,12486,22520,20345,13399,14159,14106,9103,18256,16271,22498,13463,21494,22462,11870,12854,18557,15917,8566,8535,22149,20282,13365,9187,12490,15385"
9103,"14106,19469,18256,16271,22498,13463,11870,12854,18557,15917,8566,8535,22149,13365,9187"
18256,"11931,8581,16203,11893,8954,12514,13418,19316,13340,19478,10809,9163,21550,19327,16260,8990,17025,22442,9208,12486,22520,20345,13399,16318,14159,14106,19469,9103,16271,22498,13463,15468,21494,22462,16262,16370,11870,14024,10824,12854,18557,15917,8566,8535,22149,20282,13365,9187,12490,15385,21548,10846,10754"
16271,"19469,9103,18256,22498,13463,11870,10824,12854,18557,15917,8566,8535,22149,20282,13365,9187,15385"
22498,"13418,19316,9163,17025,9208,12486,22520,20345,13399,14159,19469,9103,18256,16271,13463,21494,22462,16262,11870,14024,10824,12854,18557,15917,8566,8535,22149,11914,20282,13365,12490,18411,15385,10754"
13463,"9163,21550,19327,16260,8990,17025,22442,8962,20105,9208,12486,22520,20345,13399,16318,14159,14106,19469,9103,18256,16271,22498,15468,22462,16262,16370,11870,22292,14024,10824,12854,18557,15917,8566,8535,22149,11914,20282,13365,9187,18616,12490,18411,15385,20255,21548,10846,10754"
15468,"14106,18256,13463,14336,22462,16262,16370,11870,12854,18557,15917,8566,8535,22149,11914,20282,13365,9187,18616,12490,15385"
14336,"15468,16262,16370,12854,15917,14227,8535,22149,11914,20282,13365,9187,18616,12490,15385"
21494,"18533,20233,12879,10797,10839,16899,12884,14152,13464,18627,16178,10793,8526,15461,21466,20363,16203,11893,12514,13418,19316,13340,19478,10809,9163,19327,16260,17025,22442,9208,12486,22520,13399,14159,19469,18256,22498,22462,16262,20182,16370,14024,12854,22149,11914,9187,22469,12490,15385"
22462,"21502,9230,16322,18533,20233,12879,10797,10839,16899,12884,14152,13464,18627,16178,10793,18423,8526,15461,11931,21466,16203,11893,9323,8954,12514,13418,19316,13340,19478,10809,9163,21550,19327,16260,8990,17025,22442,8962,20105,9208,12486,22520,20345,13399,16318,14159,14106,19469,18256,22498,13463,15468,21494,16262,20182,16370,11870,22292,14024,12854,18557,15917,8566,8535,22149,11914,20282,9187,12490,15385,21548,10846"
16262,"22520,20345,13399,14159,18256,22498,13463,15468,14336,21494,22462,20182,16370,11870,22292,14024,12854,15917,8566,14227,8535,22149,11914,20282,13365,9187,18616,22469,12490,18411,15385,20255,10846"
20182,"21494,22462,16262,16370,22292,14024,12854,15917,8535,22149,11914,20282,9187,22469,12490,15385,10846"
16370,"16318,14159,14106,18256,13463,15468,14336,21494,22462,16262,20182,11870,22292,14024,12854,15917,8566,14227,8535,22149,11914,20282,13365,9187,18616,22469,12490,18411,15385,20255,21548,10846"
11870,"13399,16318,14159,14106,19469,9103,18256,16271,22498,13463,15468,22462,16262,16370,22292,10824,12854,18557,15917,8566,8535,22149,11914,20282,13365,9187,20126,12490,15385,21548,10846"
22292,"22442,8962,22520,20345,14106,13463,22462,16262,20182,16370,11870,12854,15917,8566,8535,22149,11914,9252,20282,9187,20126,12490,15910,15385,10846"
14024,"12486,20345,18256,22498,13463,21494,22462,16262,20182,16370,12854,15917,8566,22149,11914,9252,20282,9187,22469,20126,12490,18411,15910,15385,10846"
10824,"18256,16271,22498,13463,11870,18625,12854,18557,15917,8566,8535,22149,11914,9252,20282,12490,10846,13434"
18625,"10824,12854,18557,15917,22149,11914,9252,20282,12490,15385,11886,9014,10846,13434"
12854,"10793,8526,21466,11893,12514,13418,13340,9163,21550,19327,16260,8990,20105,9208,12486,22520,20345,13399,16318,14159,14106,19469,9103,18256,16271,22498,13463,15468,14336,21494,22462,16262,20182,16370,11870,22292,14024,10824,18625,18557,15917,8566,14227,8535,22149,11914,17018,9252,20282,13365,9187,18616,22469,20126,12490,18411,15910,15385,11886,21548,9014,10846,13434"
18557,"19445,10843,12507,8501,21502,9230,12879,10797,10839,12884,16178,8526,11931,21466,13418,13340,9163,20105,9208,12486,22520,20345,14159,14106,19469,9103,18256,16271,22498,13463,15468,22462,11870,10824,18625,12854,15917,8566,8535,22149,11914,14189,9252,20282,13365,9187,15547,12490,8982,9014,10846,18435,16331,13434,10754"
15917,"18423,8526,21466,16203,11893,12514,13418,13340,19478,9163,21550,19327,16260,8990,17025,22442,8962,20105,9208,12486,22520,20345,13399,16318,14159,14106,19469,9103,18256,16271,22498,13463,15468,14336,22462,16262,20182,16370,11870,22292,14024,10824,18625,12854,18557,8566,14227,8535,22149,11914,17018,14189,9252,20282,13365,9187,18616,15547,20126,12490,18411,15910,8982,15385,11886,20255,21548,9014,10846,16331,13434,10754"
8566,"13399,16318,14159,14106,19469,9103,18256,16271,22498,13463,15468,22462,16262,16370,11870,22292,14024,10824,12854,18557,15917,8535,22149,11914,14189,20282,13365,9187,20126,12490,18411,15385,20255,21548,9014,10846,13434,10754"
14227,"14336,16262,16370,12854,15917,8535,22149,11914,17018,14189,9252,20282,13365,9187,15547,12490,19503,17130,15385,21548,9014,10846,18435,13434,10754"
8535,"21550,19327,16260,8990,17025,22442,8962,20105,9208,22520,20345,13399,16318,14159,14106,19469,9103,18256,16271,22498,13463,15468,14336,22462,16262,20182,16370,11870,22292,10824,12854,18557,15917,8566,14227,22149,11914,17018,14189,9252,20282,13365,9187,18616,12490,17130,8982,15385,21548,9014,10846,13434,10754"
22149,"10793,8526,21466,20363,16203,11893,12514,13418,13340,9163,21550,19327,16260,8990,17025,22442,8962,20105,9208,12486,22520,20345,13399,16318,14159,14106,19469,9103,18256,16271,22498,13463,15468,14336,21494,22462,16262,20182,16370,11870,22292,14024,10824,18625,12854,18557,15917,8566,14227,8535,11914,17018,14189,9252,20282,13365,9187,18616,22469,20126,12490,18411,15910,19503,8982,15385,11886,21548,9014,10846,18435,13434,10754"
11914,"22498,13463,15468,14336,21494,22462,16262,20182,16370,11870,22292,14024,10824,18625,12854,18557,15917,8566,14227,8535,22149,17018,14189,9252,20282,13365,9187,18616,15547,22469,20126,12490,18411,15910,19503,17130,8982,15385,11886,20255,21548,9014,10846,18435,16331,13434,10754"
17018,"12854,15917,14227,8535,22149,11914,14189,9252,20282,9187,15547,12490,15910,19503,17130,8982,8513,15385,11886,20255,21548,9014,10846,18435,13434,10754"
14189,"18557,15917,8566,14227,8535,22149,11914,17018,9252,20282,9187,15547,12490,18411,15910,19503,17130,8982,8513,15385,20255,21548,9014,10846,18435,13434,20341,10754"
9252,"22292,14024,10824,18625,12854,18557,15917,14227,8535,22149,11914,17018,14189,20282,19494,9187,15547,20126,12490,16205,18411,15910,19503,17130,8982,8513,15385,11886,20255,21548,9014,10846,18435,16331,13434,20341,10754"
20282,"22442,8962,9208,12486,22520,20345,13399,14159,14106,19469,18256,16271,22498,13463,15468,14336,22462,16262,20182,16370,11870,22292,14024,10824,18625,12854,18557,15917,8566,14227,8535,22149,11914,17018,14189,9252,19494,10679,13365,9187,18616,15547,20126,12490,16205,18411,15910,19503,17130,8982,15385,11886,20255,21548,9014,10846,18435,16331,21600,13434,10754"
18405,"21533,9187,18411,17130,8513,11886,20255,21548,9014,18435"
21533,"18405,10679,9187,18616,18411,17130,8982,8513,11886,20255,21548,9014,18435"
19494,"9252,20282,10679,9187,18616,12490,16205,18411,8982,17111,15385,11886,20255,21548,9014,10846,18435,21600"
10679,"20282,21533,19494,9187,18616,12490,16205,18411,8982,17111,11886,20255,21548,9014,10846,18435,21600"
13365,"19469,9103,18256,16271,22498,13463,15468,14336,16262,16370,11870,12854,18557,15917,8566,14227,8535,22149,11914,20282,9187,18616,20126,12490,10763,18411,12848,21485,15385,11886,20255,21548,9014,10846,18435,21600"
