id,name,image,image_path
7083,LS Pascoe,/db/PICTURES/CMS/82600/82621.1.jpg,7083
5696,DW Hookes,/db/PICTURES/DB/032005/058818.player.jpg,5696
8448,GN Yallop,/db/PICTURES/CMS/58100/58111.1.jpg,8448
4629,GJ Cosier,false,default
7989,A Turner,false,default
6547,RB McCosker,/db/PICTURES/CMS/53000/53074.1.jpg,6547
5126,WJ Edwards,/db/PICTURES/DB/062004/052790.player.jpg,5126
8244,AJ Woodcock,false,default
5732,AG Hurst,/db/PICTURES/CMS/97900/97932.2.jpg,5732
4999,G Dymock,false,default
5396,GJ Gilmour,/db/PICTURES/DB/032005/058809.player.jpg,5396
4916,IC Davis,/db/PICTURES/CMS/82600/82614.1.jpg,4916
5569,JR Hammond,/db/PICTURES/DB/052001/025625.player.jpg,5569
8173,JR Watkins,false,default
8137,MHN Walker,/db/PICTURES/CMS/82600/82619.1.jpg,8137
7946,JR Thomson,/db/PICTURES/CMS/53000/53078.1.jpg,7946
4121,J Benaud,/db/PICTURES/DB/042004/051425.player.jpg,4121
6518,RAL Massie,/db/PICTURES/CMS/51400/51445.jpg,6518
5124,R Edwards,/db/PICTURES/DB/052004/052135.player.jpg,5124
5253,BC Francis,false,default
4600,DJ Colley,false,default
5117,KH Eastwood,false,default
4937,AR Dell,false,default
6295,DK Lillee,/db/PICTURES/DB/042004/051414.player.jpg,6295
7002,KJ O'Keeffe,/db/PICTURES/CMS/82600/82620.1.jpg,7002
4992,JRF Duncan,false,default
4558,GS Chappell,/db/PICTURES/CMS/13100/13133.player.jpg,4558
7944,AL Thomson,false,default
6502,RW Marsh,/db/PICTURES/CMS/58100/58115.1.jpg,6502
6022,TJ Jenner,/db/PICTURES/CMS/49900/49968.player.jpg,6022
6472,AA Mallett,/db/PICTURES/CMS/53000/53075.1.jpg,6472
5975,RJ Inverarity,/db/PICTURES/CMS/4300/4355.1.jpg,5975
6054,LR Joslin,false,default
5258,EW Freeman,false,default
7597,AP Sheahan,false,default
5398,JW Gleeson,false,default
8176,GD Watson,/db/PICTURES/CMS/82600/82634.1.jpg,8176
7912,HB Taber,false,default
7328,DA Renneberg,false,default
7666,KR Stackpole,/db/PICTURES/CMS/331200/331237.1.png,7666
8151,KD Walters,/db/PICTURES/CMS/13800/13843.player.jpg,8151
3953,PJ Allan,false,default
7934,G Thomas,false,default
7117,PI Philpott,false,default
6531,LC Mayne,false,default
7623,DJ Sincock,/db/PICTURES/CMS/38200/38255.3.jpg,7623
4560,IM Chappell,/db/PICTURES/CMS/304000/304060.png,4560
7592,RHD Sellers,false,default
4645,RM Cowper,false,default
4628,GE Corling,false,default
7314,IR Redpath,/db/PICTURES/DB/052004/052500.player.jpg,7314
8103,TR Veivers,false,default
4613,AN Connolly,false,default
5611,NJN Hawke,,5611
7604,BK Shepherd,false,default
5450,CEJ Guest,false,default
4171,BC Booth,/db/PICTURES/CMS/159900/159969.1.jpg,4171
6576,GD McKenzie,/db/PICTURES/DB/032004/050907.player.jpg,6576
6270,WM Lawry,/db/PICTURES/DB/052004/052230.player.jpg,6270
5669,DE Hoare,false,default
6625,FM Misson,false,default
6509,JW Martin,false,default
6013,BN Jarman,/db/PICTURES/DB/062004/052794.player.jpg,6013
7674,GB Stevens,false,default
7395,GF Rorke,/db/PICTURES/CMS/304300/304310.jpg,7395
7627,KN Slater,false,default
7015,NCL O'Neill,/db/PICTURES/DB/052004/052231.player.jpg,7015
5372,RA Gaunt,false,default
7619,RB Simpson,/db/PICTURES/DB/052004/052238.player.jpg,7619
6598,I Meckiff,/db/PICTURES/CMS/196500/196581.jpg,6598
6159,LF Kline,/db/PICTURES/DB/062004/052792.player.jpg,6159
5449,ATW Grout,/db/PICTURES/DB/062004/052795.player.jpg,5449
8237,JW Wilson,false,default
7411,JW Rutherford,/db/PICTURES/CMS/215600/215631.3.jpg,7411
6445,KD Mackay,/db/PICTURES/DB/052004/052550.player.jpg,6445
4656,WPA Crawford,false,default
8181,WJ Watson,false,default
4241,PJP Burge,/db/PICTURES/CMS/14400/14455.2.jpg,4241
6457,LV Maddocks,/db/PICTURES/CMS/135000/135095.1.jpg,6457
5220,LE Favell,/db/PICTURES/CMS/96500/96525.1.jpg,5220
4932,JH de Courcy,/db/PICTURES/CMS/96600/96603.1.jpg,4932
5663,JC Hill,false,default
4902,AK Davidson,/db/PICTURES/CMS/96500/96598.1.jpg,4902
4652,ID Craig,/db/PICTURES/CMS/96700/96760.3.jpg,4652
3980,RG Archer,/db/PICTURES/DB/102004/055240.player.jpg,3980
7949,GR Thoms,false,default
6554,CC McDonald,/db/PICTURES/CMS/315000/315098.jpg,6554
4123,R Benaud,/db/PICTURES/CMS/00/19.1.jpg,4123
6258,GRA Langley,false,default
5690,GB Hole,false,default
4242,JW Burke,false,default
3978,KA Archer,false,default
5980,JB Iverson,/db/PICTURES/DB/122004/056868.player.jpg,5980
6933,G Noblet,/db/PICTURES/CMS/96600/96624.1.jpg,6933
6639,J Moroney,/db/PICTURES/CMS/96600/96672.1.jpg,6639
7551,RA Saggers,/db/PICTURES/CMS/90000/90022.1.jpg,7551
7357,DT Ring,/db/PICTURES/CMS/90000/90023.1.jpg,7357
6323,SJE Loxton,/db/PICTURES/CMS/76000/76033.jpg,6323
6031,LJ Johnson,false,default
5603,RN Harvey,/db/PICTURES/CMS/144700/144712.1.jpg,5603
6041,WA Johnston,/db/PICTURES/CMS/75800/75878.1.jpg,6041
5565,RA Hamence,/db/PICTURES/CMS/76000/76024.1.jpg,5565
5600,MR Harvey,false,default
4971,B Dooland,/db/PICTURES/CMS/66700/66714.1.jpg,4971
5325,FAW Freer,false,default
7968,GE Tribe,/db/PICTURES/CMS/76000/76035.1.jpg,7968
6644,AR Morris,/db/PICTURES/CMS/10900/10942.player.jpg,6644
7960,ERH Toshack,/db/PICTURES/CMS/90000/90025.1.jpg,7960
7913,D Tallon,/db/PICTURES/CMS/90000/90024.1.jpg,7913
6612,KR Miller,/db/PICTURES/DB/102004/054940.player.jpg,6612
6601,KD Meuleman,false,default
6545,CL McCool,/db/PICTURES/CMS/89600/89656.jpg,6545
6299,RR Lindwall,/db/PICTURES/CMS/13200/13246.player.jpg,6299
6100,IWG Johnson,/db/PICTURES/DB/112004/055861.player.jpg,6100
4098,SG Barnes,/db/PICTURES/CMS/89600/89655.jpg,4098
8133,MG Waite,false,default
5607,AL Hassett,/db/PICTURES/CMS/304200/304268.jpg,5607
4100,BA Barnett,/db/PICTURES/DB/032005/058560.player.jpg,4100
5436,RG Gregory,/db/PICTURES/CMS/76100/76116.1.jpg,5436
8157,FA Ward,false,default
7614,MW Sievers,false,default
7377,RH Robinson,/db/PICTURES/CMS/142300/142384.1.jpg,7377
4076,CL Badcock,false,default
6546,EL McCormick,false,default
5327,LO Fleetwood-Smith,/db/PICTURES/CMS/13600/13630.1.jpg,5327
5119,HI Ebeling,false,default
4570,AG Chipperfield,/db/PICTURES/DB/032005/058567.player.jpg,4570
4225,WA Brown,/db/PICTURES/CMS/13600/13628.1.jpg,4225
3945,HH Alexander,/db/PICTURES/CMS/81300/81357.1.jpg,3945
6319,HSB Love,/db/PICTURES/CMS/81800/81827.1.jpg,6319
4899,LS Darling,/db/PICTURES/CMS/81300/81375.1.jpg,4899
4210,EH Bromley,/db/PICTURES/CMS/81300/81367.jpg,4210
6989,LPJ O'Brien,/db/PICTURES/CMS/81300/81362.1.jpg,6989
6911,LE Nagel,/db/PICTURES/CMS/81300/81358.1.jpg,6911
6915,LJ Nash,false,default
5229,JHW Fingleton,/db/PICTURES/CMS/100100/100182.1.jpg,5229
7952,HM Thurlow,false,default
7020,WJ O'Reilly,/db/PICTURES/DB/052004/052535.player.jpg,7020
5730,WA Hunt,false,default
6280,PK Lee,false,default
6931,HC Nitschke,false,default
7356,KE Rigg,false,default
5733,A Hurwood,false,default
6540,SJ McCabe,/db/PICTURES/DB/092004/054476.jpg,6540
8142,TW Wall,/db/PICTURES/CMS/39800/39804.jpg,8142
5707,PM Hornibrook,false,default
5209,AG Fairfax,false,default
6000,A Jackson,,6000
