player,id,matches
92,52630,"63892,63911,63984,63994,64004"
93,52969,"63881,63882,63890,63891,63892,63907,63908,63911,63925,63926,63927,63928,63941,63942,63958,63959,63960,63984,63985,63986,63987,63988,63993,63994,64004,64005,64006,64018,64019,64025,64026,64027,64034,64035,64054,64055,64063,64064,64065,64066,64077,64078,64079,64080,64089,64090,64093,64094,64095,64096,64132,207334,208321,209930,210368,223889,226120,226348,238180,239920,239921,239922,239923,257765,257767,258459,258460,319132,319133,319139,319140,319141,366705,366706,352661,352662,390680,352663,352664,380712,380713,406190,406191,489218,489219,489226,489227"
94,52057,"63878,63879,63880,63881,63882,63888,63889,63890,63891,63892,63908,63909,63910,63911,63925,63926,63927,63928,63974,63975,63987,63988,63993,63994,64004,64005,64006,64018,64019,64024,64025,64034,64035,64054,64055,64063,64064,64065,64131,64132,207334,208321,209930,210368,226348"
95,51880,"63878,63879,63880,63888,63925,63926,63927,63928,63929,63941,63942,63958,63959,63960,63974,63975,63984,63985,63986,63987,63988,63993,63994,64004,64005,64006,64018,64019,64026,64027,64034,64035,64054,64055,64063,64065,64066,64077,64078,64079,64080,64089,64090,64093,64094,64095,64096,64132,207334,208321,209930,210368,223889,226120,238180,238181,238182,239920,239921,239922,239923,257765,257766,257767,258459,258460,258461,258462,298801,298802,319132,319133,319141,366705,366706,352661,352662,390680,352663,352664,380712,380713,406189,406190,406191,439152,439153,439154,464987,464988,464989,560929,560930,587469,587470,593988,593989,676525,676527,730277,730279,730281,730295"
96,52681,"63868,64080"
97,51481,"63840,64034,64035,64054,64055,64063,64066,64077,64078,64079,64080,64094,64095,64096,209930,210368,223889,226120,226348,239920,239921,239922,239923,257765,257766,257767,258459,258460,258461,258462"
98,52819,63838
99,52675,"63838,63839,63840,63869"
100,52803,"63837,63838"
101,52204,"63837,63838,63839,63840"
102,51479,"63837,63838,63839,63941,63959,63960,63974,63975,63986,63987,63988,63993,63994,64004,64005,64018,64019,64024,64025,64078,64079,64080,64089,64090,64093,64094,64095,64131,64132,239921,239922,239923"
103,52294,"63823,63868,63869,63878,63879,63880,63881,63882,63888,63889,63890,63891,63941,63942,64131,64132,207334,209930,210368"
104,51872,"63821,63822,63823,63869,63907,63908,63909,63910,63941,63942,63958,63959,63960,63974,63975,64018,64019,64024,64025,64026,64027,64034,64054,64055,64063,64064,64065,64066,64079,64080,64131,238180,238181,238182,239920,239921,239922,239923,257765,257766,257767,258459,258460,258461,258462,298801,298802,298803"
105,52199,"63819,63820,63821,63822,63823,63837,63838,63839,63840,63868,63869,63878,63879,63880,63881,63882,63888,63889,63890,63891,63892,63907,63908,63909,63910,63911,63925,63926,63927,63928,63929,63941,63958,63959,63960,63974,63975,63986,63987,63988,63993,63994,64004,64005,64006,64018,64019,64024,64027,64034,64035,64054,64055,64063,64064,64065,64066,64077,64078,64079,64080,64089,64090,64093,64094"
106,52805,"63786,63788,63868,63925,63926,63927,63928,63929,63958,63959,63960,63975"
107,52430,"63783,63784,63785,63787,63819,63820,63822,63823,63880,63881,63891,63892,63907,63908,63909,63910,63911,63925,63926"
108,53214,"63773,63787,63788,63819,63821,63822,63823"
109,52343,"63772,63819,63821,238181,298802"
110,52808,"63760,63761,63820,63823,401071,401072"
111,51651,"63746,63747,63774,63820,63822,63823,63837,63907,63908,63909,63910,63925,63926,63927,63928,63929,63958,63959,63960,63974,63975,63984,63985,63986,63987,63988,63993,64004,64005,64006,64024,64025,64027,64034,64055,64063,64064,64066"
112,52821,"63745,63746,63747,63748,63749,63760,63761,63773,63774,63788,63821,63868,63869,63878,63879,63882,63888,63889,63890"
113,52059,"63745,63746,63747,63748,63749,63760,63761,63774,63787,63788,63837"
114,51905,"63732,63839,63840,63868,63869,63878,63879,63880,63881,63882,63889,63890,63891,63892"
115,53130,"63711,63732"
116,52922,"63711,63712,63729,63730,63731,63733"
117,51885,"63685,63822"
118,51232,"63683,63688,63689,63711,63712,63729,63730,63733,63747,63748,63749,63760,63761,63942,64131,64132,207334,208321,209930,210368"
119,51462,"63675,63676,63680,63684,63685,63686,63687,63688,63689,63711,63712,63729,63730,63731,63732,63733,63745,63746,63747,63748,63749,63760,63761,63772,63773,63774,63783,63784,63785,63786,63837,63838,63839,63840,63868,63869,63878,63879,63880,63881,63882,63888,63889,63890,63891,63892,63907,63908,63909,63910,63911,63974"
120,51649,"63660,63676,63688,63712"
121,51487,"63660,63662,63732,63927,63929,63974,63975,63984,63985,63986,63987,63988,63994,64004,64006"
122,53234,"63641,63660,63661,63662,63675,63676,63680,63681,63682,63683,63688,63689,63745,63746,63747,63748,63749,63760,63761,63772,63773,63774,63783,63784,63785,63786,63819,63820,63984,63985,63986"
123,51469,"63638,63639,63640,63641,63661,63675,63676,63688,63689,63711,63712,63729,63730,63731,63732,63733,63745,63746,63747,63748,63749,63772,63773,63774,63783,63784,63785,63786,63787,63788,63819,63820,63821,63822,63823,63868,63869,63878,63879,63880,63881,63882,63888,63889,63907,63928,63929,63941,63942,63974,63975,63984,63985,63986,63987,63988,63993,63994,64004,64005,64006,64018,64019,64024,64026,64027,64054,64055,64063,64064,64066,64077,64078,64079,64089,64090,64093,64094,64095,64096,64131,64132,207334,208321,209930,210368,213347,214009,223889,226120,226348,238180,238181,238182,239920,239921,239922,239923,257765,257766,257767,258459,258461,258462,298801,298802,298803,319132,319133,319139,319140,319141,366705,366706,352661,352662,390680,352663,352664,380712,380713,406189,406190,439152,439153,439154,464987,464988,464989,489218,489226,489227,489228,531986,531987,535997,535998,540176,540177,540178,534205,534206,560929,560930,587469,587470,593988,593989,676525,676527,661679,661681,661683,730277,730279,730281,730295,730297,722329,722331,722333,766929,766931,766933"
124,51488,"63594,63606,63608,63661,63662"
125,52442,"63592,63593,63594,63606,63607,63608,63627,63637,63638,63639,63640,63641,63660,63661,63662,63675,63676,63680,63681,63682,63684,63685,63686,63687,63731,63732,63745,63746,63788,63821,63822,63984,63985"
126,53230,"63574,63590,63591,63772,63773,63774,63783,63784,63785,63786,63787"
127,51218,"63574,63593,63637,63638,63639,63640,63641,63660,63661,63662,63675,63676,63680,63681,63682,63683,63684,63686,63687,63688,63689,63729,63730,63731,63784,63785"
128,51100,"63574,63591,63592,63594,63637,63638,63639,63640,63641,63660,63661,63662,63675,63676,63680,63681,63682,63683,63684,63685,63686,63687,63711,63712,63729,63730,63731,63732,63733,63783,63784,63785,63786,63837,63838,63839,63840,63868,63869,63878,63879,63880,63881,63882,63888,63889,63890,63891,63892,63907,63908,63909,63910,63911"
129,25635,"63561,63787,63788,63819,63820"
130,51105,"63558,63559"
131,52337,"63542,63574,63590,63591,63592,63593,63594,63606,63607,63608,63627,63637,63638,63639,63640,63641,63660,63661,63662,63675,63676,63680,63681,63682,63683,63684,63685,63686,63687,63688,63689,63711,63712,63729,63730,63731,63732,63733,63745,63746,63747,63748,63749,63760,63761,63772,63773,63774,63783,63784,63785,63786,63787,63788,63819,63820,63821,63822,63823,63837,63838,63839,63840,63868,63869,63888,63889,63890,63891,63892,63907,63908,63909,63910,63911,63925,63926,63927,63928,63929,63958,63959,63960,63984,63985,63986,63987,63988,63993,63994,64024,64025,64026,64027,64034,64035,64054,64055,64063,64064,64065,64066,64077,64078,64079,64080,64089,64090,64093,64094,64095,64096,64132,207334,208321,209930,210368,221840,223889,226120,226348,238180,238181,238182,239920,239921,239922,239923,257765,257766,257767"
132,52437,"63527,63528"
133,51226,"63503,63504,63505,63506,63526,63527,63528,63529,63540,63541,63542,63590,63591,63592,63593,63594,63606,63607,63684,63685,63686,63687,63688,63689,63711,63712,63729,63730,63731,63732,63733,63745,63747,63748,63749,63760,63761,63772,63773,63774,63783,63786,63787"
134,51110,"63487,63503,63504,63505,63506,63574,63590,63591,63592,63593,63594,63606,63607,63608,63627,63637,63638,63639,63640,63641,63660,63661,63662,63675,63676,63681,63682,63683,63684,63685,63686,63687,63688"
135,51107,"63481,63482,63483,63484,63485,63486,63487,63488,63496,63497,63498,63499,63500,63503,63504,63505,63506,63527,63528,63529,63540,63541,63542,63552,63553,63554,63555,63556,63557,63558,63559,63560,63561,63574,63590,63591,63592,63593,63594,63606,63607,63608,63627,63637,63638,63639,63640,63641,63675,63676,63680,63681,63682,63683,63684,63685,63686,63687,63689,63711,63712,63729,63730,63731,63733,63745,63746,63747,63748,63749,63760,63761,63772,63773,63783,63784,63785,63786,63787,63788,63819,63820,63821,63822,63837,63838,63839,63840,63878,63879,63880,63881,63882,63888,63889,63890,63891,63892"
136,52934,"63469,63481,63557,63558,63559,63560,63561,63574,63590,63591,63592,63593,63594,63606,63607,63608,63627,63637,63641,63660,63661,63662,63711,63712,63733,63772"
137,52066,"63467,63468,63469,63481,63482,63483,63484,63485,63486,63487,63488,63496,63497,63498,63499,63500,63526,63527,63529,63540,63541,63542,63552,63553,63554,63555,63556,63557,63558,63559,63560,63561,63590,63591,63592,63593,63606,63607,63608,63627,63660,63661,63662,63680,63681,63682,63683,63684,63685,63686,63687,63689,63729,63730,63731,63732,63733,63745,63746,63747,63748,63749,63760,63761,63772,63773,63774,63783,63784,63785,63786,63787,63788,63819,63820,63821,63822,63823,63839,63840,63925,63926,63927,63928,63929,63941,63942,63958,63959,63960,63974,63975,63984,63985,63986,63987,63988,63993,63994,64004,64005,64006"
138,51220,"63466,63481,63482,63483,63486,63487,63488,63503,63607,63608,63627,63637,63638,63639,63640,63641,63675,63680,63681,63682,63683"
139,51898,"63441,63442,63443,63458,63459"
140,52672,63425
141,52671,"63424,63425,63426,63427,63428,63441,63466,63467,63468,63469,63481,63484,63485,63496,63497,63498,63500,63526,63552,63553,63554,63555,63556,63557,63560,63561,63574,63590"
142,51221,"63424,63425,63426,63526,63527,63528,63540,63541"
143,51241,"63400,63442,63443,63458,63467,63468,63469"
144,53216,"63383,63384,63385,63386,63387,63402,63425,63441,63442,63443,63457,63458,63459,63466,63467,63468,63469,63481,63482,63483,63484,63485,63486,63487,63488,63496,63497,63498,63499,63500,63503,63504,63505,63506,63526,63527,63529,63540,63541,63542,63552,63553,63554,63555,63556,63557,63558,63559,63560,63561,63574,63590,63591,63592,63593,63594,63606,63607,63608,63627,63637,63638,63639,63640,63641,63660,63661,63662,63675,63676,63680,63681,63682,63683,63684,63685,63686,63687,63688,63689,63711,63712,63729,63730,63731,63732,63733,63745,63746,63748,63749,63760,63761,63772,63773,63774,63783,63784,63785,63786,63787,63788,63819,63820,63821,63823,63837,63838,63839,63840,63868,63869,63878,63879,63880,63881,63882,63888,63889,63890,63891,63892,63907,63908,63909,63910,63911,63925,63926,63927,63928,63929"
145,52939,"63368,63376"
146,52045,"63354,63355,63367,63369,63370,63371,63375,63376,63377,63378,63379,63385,63386,63399,63427,63428,63441,63442,63443,63466,63486,63487,63488,63499,63627"
147,52810,"63353,63367,63368,63369,63370,63371,63383,63384,63385,63386,63387,63399,63400,63401,63402,63424,63425,63426,63427,63428,63441,63442,63443,63457,63458,63459,63466,63467,63468,63469,63481,63482,63483,63484,63485,63486,63496,63497,63498,63499,63500,63503,63504,63505,63506,63526,63527,63528,63529,63540,63541,63542,63552,63553,63554,63555,63556,63557,63558,63559,63560,63561,63574,63590,63591,63592,63593,63594,63606,63607,63608,63627,63637,63638,63639,63640,63680,63681,63682,63683,63684,63685,63686,63687,63688,63689"
148,51211,"63350,63369,63370,63371,63375,63376,63377,63378,63379,63529"
149,51643,"63339,63350,63351,63352,63353,63354,63355,63367,63378,63401,63402,63466,63467,63468,63469"
150,52347,"63335,63336,63337,63338,63339,63350,63351,63352,63368,63399,63400,63401,63402,63457,63458,63459,63466,63467,63468,63469,63481,63482,63483,63484,63485,63486,63487,63488,63496,63497,63498,63499,63500,63503,63504,63505,63506,63527,63528,63529,63540,63541,63542,63552,63553,63554,63555,63556,63557,63558,63559,63560"
151,51657,"63304,63305,63306,63335,63336,63337,63338,63339,63350,63351,63352,63353,63354,63355,63367,63368,63369,63370,63371,63375,63376,63377,63378,63379,63383,63384,63385,63386,63387,63399,63400,63401,63402,63424,63426,63427,63428,63441,63442,63443,63457,63458,63459,63466,63467,63468,63469,63481,63482,63483,63484,63485,63486,63487,63488,63496,63497,63498,63499,63500,63503,63504,63505,63506,63526,63527,63528,63529,63540,63541,63542,63552,63553,63554,63555,63556,63557,63558,63559,63560,63561"
152,52427,"63282,63283,63284,63285"
153,52631,63273
154,51470,63229
155,52419,"63227,63228,63231,63266,63268,63269,63270,63272,63273,63274,63275,63285,63335,63336,63337,63338,63339,63350,63351,63352,63353,63354,63355,63368,63369,63370,63371,63375,63376,63377,63379,63383,63384,63385,63386,63387,63399,63400,63401,63402,63424,63425,63426,63427,63428,63441,63442,63443,63457,63458,63459,63482,63483,63484,63485,63486,63487,63488,63496,63497,63498,63499,63500,63504,63505,63506,63526,63528,63540,63541,63542,63552,63553,63554,63555,63556,63557,63558,63559,63560,63561"
156,51208,"63209,63210,63226,63227,63228,63229,63230,63231,63266,63267,63268,63269,63270,63272,63273,63274,63275,63304,63306"
157,53228,"63208,63209,63210,63226,63227,63228,63230"
158,52932,"63208,63209,63210,63227,63228,63229,63230,63231"
159,52678,"63208,63209,63210,63226,63227,63228,63229,63230,63231"
160,52439,"63208,63209,63210,63226,63227,63228,63229,63230,63231,63272,63273,63274,63275,63282,63283,63284,63285,63304,63305"
161,51899,"63208,63209,63226,63229,63230,63231"
162,51477,"63208,63226,63227,63228,63229,63230,63272,63273,63274,63275,63305"
163,52670,"63206,63207,63208,63209,63210,63226,63227,63228,63229,63230,63231,63259"
164,52047,"63206,63207,63253,63254,63255,63259,63260,63261,63266,63267,63268,63269,63270,63272,63273,63274,63275,63282,63283,63284,63285,63304,63305,63306,63335,63336,63337,63338,63339,63350,63351,63352,63353,63354,63355,63367,63368,63369,63370,63371,63375,63376,63377,63378,63379,63383,63384,63385,63386,63387,63399,63400,63401,63402,63424,63425,63426,63427,63428,63441,63442,63443,63457,63458,63459,63466,63467,63468,63469,63481,63482,63483,63484,63485,63487,63488,63496,63497,63498,63499,63500,63503,63504,63505,63506,63526,63527,63528,63529,63540,63541,63542,63552,63553,63554,63555,63556,63557,63558,63559,63560,63561,63574,63590,63591,63592,63593,63594,63606,63607,63608,63627,63637,63638,63639,63640"
165,51113,"63206,63207"
166,52931,"63185,63186,63187,63208"
167,51876,"63184,63185,63186,63187,63188,63206,63207,63253,63254,63255,63259,63260,63261,63266,63267,63268,63269,63270,63272,63274,63275,63282,63283,63284,63285,63304,63305,63306,63335,63336,63337,63338,63367,63368,63369,63370,63371,63375,63376,63377,63378,63379,63383,63384,63385,63386,63387,63399,63400,63401,63402,63424,63425,63426,63427,63428,63457,63459"
168,51485,"63184,63185,63186,63187,63188,63206,63207,63253,63254,63255,63259,63260,63261,63267,63269,63270,63272,63273,63274,63275,63282,63283,63284,63285,63304,63305,63306"
169,52290,"63165,63166,63167,63188,63253,63259,63260,63261,63270"
170,51891,"63163,63164,63208,63209,63210,63226,63227,63228,63229,63230,63231,63272,63273,63274,63275,63282,63283,63284,63285,63304,63305,63306,63335,63336,63337,63338,63339,63350,63351,63352,63353,63354,63355,63367,63368,63375,63376,63377,63378,63379,63383,63384,63385,63386,63387,63399,63400,63401,63402,63424,63425,63426,63427,63428,63441,63442,63443,63457,63458,63459"
171,51639,"63162,63163,63165,63166,63167,63351,63352,63353,63367,63368"
172,52667,"63161,63165"
173,51102,63161
174,52063,"63150,63151,63153,63154,63155,63159,63160,63161,63162,63164,63165,63166,63167,63253,63254,63255,63259,63260,63261,63266,63267,63268,63269,63270,63282,63283,63284,63285,63304,63305,63306,63335,63336,63337,63338,63339,63350,63351,63352,63353,63354,63355,63369,63370,63371,63375,63377,63378,63379,63383,63384,63387,63399,63400,63401,63424,63426,63427,63428,63457"
175,51209,"63142,63143,63155"
