player,id,matches
65,42272,"64106,64115,64125,209930,210368,226350,226351,232615,250665"
66,39041,"64050,64051,64082,64083,64105,64115,64125,64126,64127,209930,210368,226351"
67,43670,64045
68,42683,"64045,64113,64114,64115,64125,209930,225443,226350,226351,232615,233797,234783,225255,225257,299004,299005,297806,297807,297808,388993,388994,403367,423779,423780,406199,406200,406201,426394,426395,426413,426414,426415,426416"
69,40097,64045
70,43656,"64043,64044,64045,64050,64051,64067,64068,64081,64082,64083,64105,64106,64114,64115,64127,209930,210368,250665,250666,250667,297806,297807,297808,426415,426416"
71,43524,"64043,64044,64045,64067,64082,238216,238217,225255,225256,225257,225258,257765,257766,257767,299004,299005,388993,388994,403367,403368,403369,423778,423779,423780,406200,406201,426394,426395,426413,426414,461571,461572,473921,473922,489218,530424,530425,530426,538072,538073,531628,531629,531630,562444,562446,567363,567364"
72,42632,"64043,64044,64045,64051,64067,64068,64081,209930,210368,225443"
73,41434,"64043,64044,64045,225258,257765,257766,257767,250665,250666,250667,299004,461571,461572,473921,473922,489218,489219,523731,530424,530425,530426,538072,538073,531628,531629,531630,562444,562445,562446,567363,567364,567365,659555,659557,657647,657649,727927,727929,742611,742615,858493,858495,860263,860265,902635,902637,902639,913641,913643,913645,1157370,1157371,1157381,1157382,1157383"
74,41028,"64016,64017,64022,64023,64082,64083,64106,64113,64114,64115,64125,64126,64127,209930,210368,225443,226350,226351,232615,233797,234783,238216,238217,225255,225256,225257,225258,257765,257766,257767,250665,250666,250667,299004,299005,297806,297807,297808,388993,388994,403367,403368,403369,423778,423779,423780,406199,406200,426394,426395,426413,426415,426416"
75,42066,63974
76,43363,"63946,63972,63973,63974,63975,63948,64001,64002,64003,64016,64017,64022,64023,64043,64044,64050,64051,64067,64068,64081,64082,64083,64125,64126,225257,461571,461572,473921,473922,489218,489219,523731,530424,530425,530426,538072,538073,531628,531629,531630,562444,562445,562446,742613"
77,42657,"63946,63948,64044,64050,64051,64105,64106,64114,210368,225443,226350,226351,232615,233797,238216,257765,257766,257767,299004,299005,297806,388993,388994,403367,403368,403369,423778,423779,406201,426395,426413,426414,902635,902637,902639"
78,40383,63924
79,41324,"63922,63923,63948,64001,64003,64016,64017,64022,64023,64050,64067,64068,64081,64082,64083,64105,64113,64114,64125,64126,64127,225443,226350,226351,232615,225255,225256,225257,250666,250667,297806,297807,297808,406200,461572,562446"
80,41378,"63922,64001,64002,64003,64043,299004,299005,297806,297807,297808,388993,388994,403367,403368,403369,423779,423780,406199,406200,461571,461572,473921,473922,489218,489219,523731,530424,530425,530426,538072,538073,531628,531629,531630,562445,562446,567363,567364,567365,659555,659557,649087,649089,657647,657649,657651,745153,745155,727927,727929,742611,742613,742615,858493,858495,860263,860265,860267,902635,902637,902639,913641,913643,913645,913647,1050229,1050231,1050233,1019993,1000881,1000883,1000885,1077953,1077954,1077955"
81,40582,"63922,63923,63924,64003,64050,64051,64067,64068,64081,64082,64083,64105,64106,64113,64114,234783,238216,238217,225255,225256,225258,257765,257766,257767,250665,250666,250667,423778,423779,423780,406199,406200,406201,426394,426395,426413,426414,426415,426416,567365"
82,40088,"63922,63923,63924,63933,63946,64001,64002,64003,64022,64023,234783,238216,238217,225255,225256,225257,225258,250665,299004,297807,297808,388993,388994,423780,406199,406200"
83,40043,"63900,63901,63946,63972,63973,63974,63975,63989,64002,64003,64043,64044,64050,64051,64067,64068,64082,64083,64105,64106,64113,64114,64115,64125,64126,64127,209930,210368,225443,226350,226351,232615,233797,234783,238216,238217,225255,225256,225257,225258,257765,257766,257767,250665,250666,250667,299004,299005,297806,297807,297808,388993,388994,403369,423779,423780,406200,406201,426394,426395,426413"
84,42383,63899
85,40577,63874
86,39019,63873
87,43652,"63872,63873,63874,63880,63881,63882,63885,63886,63887,63922,63923,63924,63932,63933,63972,63973,63974,63975,63948,63989,64001,64002,64003,64016,64017,64022,64023,64045,64106,64113,64114,64115,64125,64126,64127,209930,210368,225443,226350,232615,233797,234783,238216,238217,225256,225257,225258,257765,257766,257767,250665,250666,250667,299004,299005,297806,297807,297808,388993,388994,403367,403368,403369,461571,461572,473921,473922,523731,530424,530425,530426,538072,538073,531628,531629,531630,562444,562445,562446,567363,567364,567365,659555,659557,649087,649089,657647,657649,657651,745153,745155,727927,727929,742611,742613,742615,858493,858495,860263,860265,860267,902635,902637,902639,913641,913643,913645,913647,1050231,1050233,1019993,1019995,1000881,1000883,1000885,1077953,1077954,1077955"
88,39836,"63854,63872,63873,63880,63881,63882,63885,63886,63887,63899,63900,63901,63932,63933,63946,63972,63973,63974,63975,63948,63989,64001,64002,64022,64051,64067,64068,64081,64105,64106,64113,64114,64125,64126,64127,209930,210368,233797,234783,238216,238217,225255,225256,257765,257766,257767"
89,40563,"63832,63881,63882,63887,63901,63989,64001,64002"
90,43539,"63830,63832,63833,63856,63872,63880"
91,42064,"63825,63874"
92,42650,63812
93,42639,"63812,63828,63829,63830,63832,63833,63873,63874,63899,63900,63901,63975,63948,63989,64115,64126,64127,209930,210368,226350,232615,233797,234783,238216,225255,225256,426394"
94,43650,"63790,63797,63798,63811,63812,63824,63825,63828,63829,63830,63832,63833,63854,63855,63856,63872,63873,63874,63880,63881,63882,63885,63886,63887,63899,63900,63901,63922,63923,63924,63932,63933,63946,63972,63973,63974,63975,63948,63989,64016,64017,64022,64023,64043,64044,64050,64067,64068,64081,64082,64083,64105,64106,64113,64114,64115,64125,64126,64127,225443,226350,226351,232615,233797,234783,238217,225255,225256,225257,225258,257765,257766,257767,250666,250667,299005,297806,297807,297808,403367,403368,403369,423778,423779,423780,406199,406200,406201,426415,426416"
95,40094,"63790,63832,63923,63924,64083"
96,42655,"63773,63789,63790,63791,63797,63811,63812,63825,63830,63833,63854,63855,63856,63873,63874,63932,63973,63974,63975,63948,63989,64001,64002,64016,64017,64043,64044,64050,64068,64081,64082,64083,64105,64113,64114,64115,225443,226350,226351,232615,233797,234783,250666,297806,297807,297808"
97,39005,"63772,63812,63833,63873,63885,63886,63887,63900,64127"
98,38993,63767
99,41295,63766
100,39024,"63766,63767,63768,63772,63773,63774,63789,63790,63791,63797,63798,63810,63811,63824,63830,63854,63855,63856,63886,63932,63933"
101,38994,"63766,63767,63768,63797,63798"
102,41299,"63728,63752,63753,63811,64023"
103,43701,"63727,63728"
104,41297,"63727,63728,63766,63767,63772,63773,63774,63789,63790,63798,63810,63854,63855,63880,63881,63882,63885,63886"
105,41285,"63723,63810"
106,40378,"63723,63825,64003,64016,64017,225443,226351"
107,42646,"63722,63723,63727,63728,63752,63753,63772,63832,225257,225258,257765,257766,257767,250665,250667"
108,39020,63722
109,42634,"63716,63717,63722,63972,63973"
110,42620,"63697,63698,63752,63753,63899,63900,63901,63922,63932,64016,64017,64022,64023"
111,41282,"63691,63692,63697,63698,63718,63728,63856,63874,63924"
112,42628,"63690,63691,63697,63699,63722,63723,63727,63752,63753,63766,63767,63768,63774,63789,63797,63810,63825,63828,63829,63830,63832,63833,63855,63856,63872,63880,63881,63882,63899,63900,63901,63922,63923,63924,63933,63972,63973,63974,63975,63989,64001,64002,64003,64016,64017,64022,64023,64045,64081"
113,40553,"63690,63691"
114,41026,"63653,63671,63672,63673"
115,39018,63636
116,39007,63625
117,42648,"63608,63673,63674"
118,42047,"63608,63828"
119,38966,"63607,63636,63671,63673,63674,63692"
120,39954,"63606,63607,63608,63624,63625,63626,63634,63635,63636,63652,63653,63654,63656,63673,63692,63697,63698,63699,63705"
121,42423,"63579,63597,63608,63624,63625,63626,63634,63635,63636,63652,63653,63654,63655,63672,63673,63674,63699,63705,63716,63791,63797,63798,63932,63933,63946,63972,63973,63974,63975,63948,63989,64001,64002,64003,64043,64044,64045"
122,40570,"63575,63576,63577,63578,63597,63606,63607,63608,63624,63625,63626,63634,63635,63636,63652,63653,63654,63655,63656,63671,63672,63673,63674,63690,63691,63692,63697,63698,63699,63705,63716,63717,63718,63727,63728,63752,63753,63766,63767,63768,63772,63773,63774,63789,63791,63797,63798,63810,63811,63812,63824,63828,63829,63832,63833,63854,63855,63856,63872,63873,63874,63880,63881,63882,63885,63886,63887,63899,63900,63901,63923,63924,63932,63933,63946,63972,63973,63974,63975,63948,63989,64016,64017,64022,64023,64043,64044,64045,64051,64067,64068,64081,64082,64083,64105,64106,64113,64125,64126,64127,210368,221840,225443,226350,226351,232615,233797,238216,238217,225255,225256,225257,225258,257765,257766,257767,250665,250666,250667,299005"
123,39015,"63575,63606,63607,63608,63624,63625,63626,63634,63635,63692,63705,63716,63717"
124,38967,"63575,63576,63577,63578,63579,63597,63606,63607,63624,63625,63626,63634,63635,63636,63652,63653,63654,63655,63656,63671,63672,63673,63674,63690,63691,63692,63697,63698,63699,63705,63716,63718,63722,63723,63768,63772,63773,63774,63789,63790,63791,63810,63811,63812,63824,63872,63873"
125,41273,63542
126,42605,"63541,63634,63635,63636,63652,63653,63654,63655,63656,63671,63672,63674,63690,63691,63716,63717,63718,63722,63723,63727,63728,63766,63767,63768,63772,63773,63774,63789,63790,63791,63797,63798,63810,63811,63824,63825,63828,63829,63830,63832,63833,63854,63855,63856,63872,63873,63885,63886,63887,63899,63900,63901,63932,63933,63946"
127,41306,"63541,63542,63568,63569,63570,63575,63576,63577,63578,63606,63607,63656,63671,63690,63691,63692,63697,63698,63717,63718,63722,63723,63727,63728,63752,63753,63766,63767,63768,63772,63773,63774,63789,63790,63791,63797,63798,63810,63811,63812,63824,63825,63828,63829,63830,63832,63833,63854,63855,63856,63872,63874,63880,63881,63882,63885,63886,63887,63899,63900,63901,63922,63923,64050,64051,64067,64068,64081,64105"
128,43697,"63540,63541,63542,63568,63569,63570,63654,63655,63692"
129,42044,63522
130,41316,"63521,63540,63541,63575,63576,63577,63578,63579,63597,63606,63624,63626,63634,63652,63653,63654,63655,63656,63698,63699,63705,63716,63717,63718,63727,63728,63752,63753,63766,63767,63768,63772,63773,63774,63789,63790,63791,63798,63810,63811,63824,63829,63854,63880,63881,63882,63885,63887,63899,63922,64050,64051"
131,42644,63515
132,38989,"63515,63541,63568,63635,63636,63652,63654,63656,63672"
133,42062,"63514,63539"
134,42041,"63514,63515,63516"
135,43543,"63513,63516,63520,63521,63522,63537,63538,63539,63540,63541,63542,63568,63569,63570,63575,63576,63577,63578,63579,63597,63606,63607,63608,63624,63625,63626,63634,63635,63636,63652,63653,63654,63655,63690,63697,63698,63699,63705,63716,63717,63718,63722,63723,63727,63766,63768,63773,63774,63789,63790,63791,63797,63798,63824,63825,63828,63829,63855,63872,63873,63874,63880,63881,63882,63885,63886,63887,63901,63922,63923,63924,63932,63933,63946,63972,63973,63974,63975,63948,63989,64001,64002,64003,64016,64017,64022,64023"
136,42647,63513
137,38970,"63501,63520,63537,63538,63539,63568,63569,63570,63575,63576,63577,63578,63579,63597,63656,63671,63672,63674,63690,63691,63692,63824"
138,38965,"63471,63472,63483,63490,63501,63502,63513,63514,63515,63516,63520,63522,63542,63655"
139,40551,"63452,63462,63463,63464,63465,63470,63471,63472,63481,63482,63490,63491,63492,63520,63521,63522,63537,63538,63539,63656,63671,63672,63673,63674,63698,63699,63705,63716,63717,63718,63722,63723,63727,63728,63752,63753,63766,63767,63768,63772,63773,63774,63789,63790,63791,63797,63811,63812,63824,63825,63828,63829,63830,63833,63854,63855,63856,63874,63923,63924"
140,42879,"63443,63453,63456,63472,63483,63491,63492,63501,63502,63514,63538,63539,63569,63570"
141,39013,"63442,63443,63470,63575,63576,63577,63578,63579,63597,63606,63607,63608,63624,63625,63626,63634,63635,63652,63653,63671,63672,63717,63718,63752,63753"
142,43703,"63431,63516"
143,43707,"63429,63430,63431"
144,43547,"63397,63398,63412,63413,63414,63429,63430,63431,63441,63442,63452,63453,63454,63455,63456,63461,63462,63463,63464,63465,63470,63472,63481,63482,63483,63513,63514,63515,63516,63520,63521,63522,63537,63538,63540,63541,63542,63568,63569,63570,63576,63577,63578,63579,63597,63606,63607,63608,63625,63626,63634,63635,63636,63652,63653,63654,63655,63671,63672,63673,63674,63690,63691,63697,63698,63699,63705,63716,63717,63718,63722,63723,63767,63768,63772,63773,63774,63791,63798,63810,63812,63824,63825,63828,63829,63830,63832,63833,63854,63855,63856,63872,63880,63881,63882,63885,63886,63887,63899,63900,63932,63933,63946,63972"
145,41262,"63382,63389,63455,63456,63673,63674"
146,41301,"63366,63413,63430,63461,63462,63463,63464,63655,63656"
147,42420,"63364,63366,63414,63429,63430,63431,63441,63442,63443,63452,63453,63454,63455,63456,63461,63465,63470,63471,63472,63481,63482,63483,63490,63491,63492,63513,63514,63515,63516,63521,63522,63537,63538,63539,63540,63542,63568,63569,63570,63575,63576,63577,63578,63579,63597,63606,63607,63608,63690,63691,63692,63697,63698,63699,63705,63752,63753"
148,38999,"63364,63365,63366,63388,63389,63390,63396,63397,63398"
149,42658,"63348,63349,63366,63390,63396,63412,63452,63453,63454,63461,63462,63463,63464,63471,63481,63482,63483,63490,63491,63492,63501,63502,63513,63514,63515,63516,63520,63521,63522,63537,63538,63539,63540,63541,63542,63568,63569,63570,63579,63624,63625,63626,63690,63691,63692"
150,42362,"63348,63356,63357,63358,63359,63360,63364,63365,63366,63381,63382,63388,63389,63390,63396,63397,63398,63412,63413,63414,63429,63430,63431,63441,63442,63443"
151,39021,"63347,63348,63349,63356,63357,63358,63359,63360,63364,63365,63381,63382,63388,63389,63390,63396,63397,63398"
152,40872,"63323,63329,63330,63381,63382,63412"
153,39008,"63312,63313,63381,63382,63412,63470,63471,63472"
154,43271,"63311,63312,63313,63317,63318,63321,63322,63323,63329,63334,63347,63348,63349,63356,63398"
155,42626,"63311,63413,63414,63441,63442,63443,63452,63453,63454,63455,63456,63461,63462,63463,63464,63465,63481,63482,63483,63490,63491,63492,63501,63502,63513,63520,63521,63522,63537,63538,63539,63540"
156,42623,"63311,63312,63329,63330,63331,63332,63333,63334,63347,63349,63358,63359,63360,63364,63365,63366,63381,63382,63388,63389,63390,63396,63397,63398,63412,63413,63414,63429,63430,63431,63441,63452,63453,63454,63455,63456,63461,63462,63463,63464,63465,63470,63471,63472,63481,63482,63483,63490,63491,63492,63501,63502,63513,63514,63515,63516,63521,63537,63538,63539,63540,63541,63542,63568,63569,63570,63575,63576,63577,63578,63579,63597,63634,63635,63636,63652,63653,63654,63655,63656,63671,63672,63673,63674,63697,63699,63705,63716,63717,63718,63722,63723,63727,63728,63752,63753,63810,63811,63812,63825,63828,63829,63830"
157,42421,"63311,63312,63357,63398"
158,42428,"63295,63311,63312,63442,63452,63453,63454,63455,63456,63501,63502"
159,40556,"63274,63296,63455,63481,63482"
160,41263,"63272,63273,63295,63311,63317,63318,63319,63321,63322,63323,63329,63330,63331,63461,63462,63463,63464,63465,63520"
161,39026,63265
162,39022,63265
163,43277,"63263,63264,63265,63311,63312,63313,63364,63365,63381,63388,63414,63429,63430,63441,63442,63443,63452,63453,63454,63456,63461,63465,63470,63471,63490,63491,63492,63502,63520,63521,63522,63537,63539,63624"
164,43275,"63252,63263,63264,63265,63272,63273"
165,40067,"63247,63250,63252,63264,63319"
166,39002,63232
167,41303,"63202,63211,63212,63213,63232,63235,63296,63297,63312,63313,63317,63318,63319,63321,63322,63323,63329,63330,63331,63332,63333,63334,63347,63348,63349,63356,63357,63358,63359,63360,63364,63365,63366,63381,63382,63388,63389,63396,63397,63398,63413,63414,63429,63430,63431,63441,63442,63443"
168,38973,"63200,63201,63202,63247,63248,63249,63272,63273,63317,63318,63319,63321,63322,63323,63330,63331,63332,63333,63334,63356,63357,63358,63359,63360,63364,63365,63366,63382,63388,63389,63390,63396,63397,63412,63413,63414,63429,63431,63441,63442,63443,63452,63453,63455,63462,63463,63464,63465,63470,63471,63472,63481,63482,63483,63490,63491,63492,63501,63502,63513,63514,63515,63516,63537,63538,63540,63542"
169,40375,"63181,63184,63185,63186,63187,63188,63200,63201,63202,63211,63212,63213,63232,63236,63263,63264,63311,63312,63318,63321,63322,63323,63332"
170,41308,"63179,63200,63201,63202,63211,63212,63213,63218,63219,63232,63236,63247,63248,63249,63250,63251,63263,63264,63265,63295,63296,63297,63313,63317,63318,63319,63321,63322,63323,63329,63330,63331,63332,63333,63334,63347,63348,63349,63356,63357,63358,63359,63360,63365,63381,63382,63388,63389,63390,63396,63397,63398,63412,63413,63414,63429,63430,63431,63441,63443,63461,63462,63463,63464,63465,63470,63471,63472,63481,63482,63483,63490,63491,63492,63501,63502"
171,40572,"63179,63180,63181,63185,63187,63200,63201,63202,63211,63212,63213,63217,63218,63219,63247,63248,63249,63250,63251,63252,63263,63264,63265,63272,63273,63274,63275,63295,63297,63311,63312,63313,63321,63322,63332,63333,63347,63388,63389,63390,63396,63454,63455,63456,63470,63471,63472,63490,63491,63492"
172,42661,"63170,63188,63201,63202,63211,63212,63213,63217,63219,63232,63233,63234,63235,63236,63248,63249,63250,63251,63252,63273,63295,63296,63297,63317,63319,63331"
173,42643,63170
174,40090,63169
175,40879,"63168,63169,63170,63179,63180,63181,63184,63200,63201,63202,63211,63212,63213,63217,63218,63219,63232,63233,63234,63235,63236,63247,63248,63249,63250,63251,63252,63263,63264,63265,63272,63273,63274,63275,63295,63296,63297,63311,63312,63313,63317,63318,63319,63321,63322,63323,63329,63330,63331,63332,63333,63334,63347,63348,63349,63356,63357,63358,63359,63360,63381,63382,63388,63389,63390,63396,63397,63398,63412,63413,63414,63429,63430,63431,63441,63442,63443,63452,63453,63454,63456,63461,63462,63463,63464,63465,63470,63471,63472,63481,63482,63483,63490,63491,63492,63501,63502,63513,63514,63515,63516,63520,63521,63522,63537,63538,63539,63540,63541,63568,63569,63570,63575,63576,63577,63578,63579,63597,63606,63607,63608,63624,63625,63626"
176,41246,"63143,63200,63201,63211,63212"
177,38982,63142
178,42636,"63128,63200,63201,63202,63274,63275"
179,43553,"63097,63098,63099,63105,63129,63130,63142,63143,63168,63184,63185,63186,63187,63188,63200,63201,63202,63211,63212,63213,63232,63233,63234,63235,63247,63248,63249,63250,63251,63252,63263,63264,63265,63272,63273,63274,63275,63295,63296,63297,63311,63312,63313,63317,63334,63347,63348,63349,63356,63357,63364,63365,63366,63381,63390,63396,63397"
180,43273,"63094,63097,63105,63106,63107,63212,63213,63232,63233,63234"
181,40560,"63073,63128,63129,63130,63168,63169,63170,63179,63180,63181,63184,63185,63186,63187,63188,63217,63218,63219,63233,63234,63235,63236,63247,63248,63249,63251,63252,63263,63265,63272,63273,63274,63275,63295,63296,63297,63313,63317,63318,63319,63321,63322,63323,63329,63330,63331,63332,63333,63334,63359,63360,63412,63413,63414,63429,63430,63431,63441,63442,63443,63452,63453,63454,63455,63456,63461,63462,63463,63464,63465,63481,63482,63483,63501,63502,63513,63514,63515,63516,63520,63521,63522,63540,63541,63542,63568,63569,63570"
182,38978,"63050,63142"
183,43695,"63048,63073,63074,63075,63094,63095,63096,63097,63098,63099,63106,63107,63128,63129,63130,63142,63143,63168,63169,63170,63179,63180,63181,63186,63187,63188,63217,63218,63219,63233,63234,63235,63236,63247,63248,63249,63250,63251,63263,63264,63273,63274,63275,63296,63297,63313,63317,63318,63319,63321,63322,63323,63329,63330,63331,63332,63333,63334,63347,63348,63349,63356,63357,63358,63359,63360,63364,63365,63366,63381,63382,63388,63389,63390,63397,63398,63412,63413"
184,43648,"63048,63049,63454,63455"
185,42601,"63048,63049,63050,63073,63074,63075,63094,63095,63096,63097,63098,63099,63105,63106,63107,63128,63129,63130,63143,63168,63169,63170,63180,63181,63184,63185,63186,63187,63188,63200,63201,63211,63212,63213,63217,63250,63251,63252,63272,63274,63275"
186,41294,"63048,63049,63050,63106,63272,63273,63274,63275,63347,63348,63349,63356,63357,63358"
187,42630,"63035,63095,63096,63097,63098,63099,63105,63107,63128,63129,63130,63142,63143,63168,63169,63170,63179,63181,63184,63186,63187,63188,63200,63202,63211,63213,63217,63218,63219,63232,63233,63234,63235,63236,63263,63264,63265,63272,63275,63295,63296,63297,63318,63329,63330,63331,63332,63333,63334,63358,63359,63360,63364,63365,63366"
188,39012,"63033,63035,63048,63073,63074,63075,63094,63095,63096,63107,63128,63129,63130,63142,63143,63180"
189,38979,"63033,63035,63050,63073,63074,63075"
190,40303,63009
191,42069,"63008,63034"
