,id,matches
0,526441,1152839
1,308294,1168120
2,470917,"1168120,1152839"
3,417381,"1168120,1152839"
4,348034,1168120
5,380957,1168120
6,24609,"1127284,1152839"
7,414821,"1127284,1168120,1152839"
8,303427,"1127284,1168120,1152839"
9,24599,"592401,1127284,1152839"
10,24611,"1127284,1168120,1152839"
11,24289,1127284
12,24605,"1127284,1168120,1152839"
13,17134,"1127284,1168120,1152839"
14,571707,1127284
15,24249,1127284
16,303423,"1127284,1168120,1152839"
