match,players
592401,"4451,219889,272279,267192,5779,7898,5560,7388,6033,8180,4578"
566936,"270484,219889,311592,272279,267192,5779,7898,5560,7388,8180,4578"
566932,"505120,4531,311592,272465,267192,272364,7898,5560,7388,8180,4578"
566933,"505120,272465,215155,267192,5779,272364,7898,5560,7388,8180,4578"
598813,"325026,5961,230193,4531,219889,272465,5017,272364,7898,8180,4578"
598815,"325026,230193,4531,219889,272465,272279,267192,272364,7898,6033,8180"
598812,"5961,230193,4531,219889,311592,272465,272279,272364,7898,8180,4578"
598814,"5961,4531,219889,311592,272279,5017,267192,272364,7898,5560,4578"
573012,"215152,230193,4531,219889,272279,272364,7898,6033,5939,8180,4578"
573013,"215152,230193,4531,219889,311592,272279,272364,7898,6033,5939,4578"
566935,"215152,219889,272279,215155,267192,5779,7898,5560,7388,8180,4578"
573009,"228622,230193,4531,219889,311592,272279,6033,5939,8180,4578,7133"
573007,"211854,230193,4531,219889,272465,272279,5941,7898,5939,4578,7133"
573008,"211854,230193,4531,219889,272465,272279,5941,7898,5939,4578,7133"
540176,"230193,4531,219889,272279,5779,5941,7898,5939,8180,4578,7133"
540177,"230193,4531,219889,272465,272279,307495,5941,5939,8180,4578,7133"
540178,"230193,4531,219889,311592,272279,5779,5941,5939,8180,4578,7133"
573011,"230193,4531,219889,311592,272279,272364,5941,7898,5939,8180,4578"
518950,"4531,219889,272465,6683,272279,5941,7898,5560,5939,4578,7133"
518951,"4531,219889,272465,6683,272279,5941,7898,5560,5939,4578,7133"
518952,"4531,219889,311592,6683,5779,5941,7898,5560,5939,4578,7133"
518953,"4531,219889,6683,272279,5779,5941,7898,5560,5939,4578,7133"
518947,"219889,311592,272465,272279,215155,272364,7898,5560,5939,4578,7133"
518948,"219889,311592,272465,272279,215155,272364,7898,5560,5939,4578,7133"
566934,"219889,311592,272279,215155,267192,5779,7898,5560,7388,8180,4578"
514030,"489889,272279,215155,272364,7898,5560,6033,5939,8180,4578,7133"
516213,"6683,272279,281974,215155,5779,272364,5560,6033,5939,8180,4578"
516214,"6683,272279,281974,272364,7898,5560,6033,5939,8180,4578,7133"
514029,"6683,272279,5779,272364,7898,5560,6033,5939,8180,4578,7133"
516212,"272279,281974,215155,5779,272364,5560,6033,5939,8180,4578,7133"
428753,"215155,307495,267192,272364,5941,7898,5560,6033,5939,8180,4578"
428749,"5017,6943,5941,7898,5560,6033,5939,8180,4578,6128,7133"
428750,"5017,5779,6943,4508,7898,5560,5939,8180,4578,6128,7133"
464527,"232287,7252,6943,5941,6033,5939,8180,5593,4578,6128,7133"
426394,"267192,7252,6943,5941,4508,6033,5939,8180,4578,6128,7133"
426395,"267192,7252,6943,5941,4508,6033,5939,8180,4578,6128,7133"
428751,"267192,5779,272364,5941,7898,5560,6033,5939,8180,4578,7133"
428752,"267192,5779,272364,5941,7898,5560,6033,5939,8180,4578,7133"
464526,"7252,6943,5941,4508,6033,5939,8180,5593,4578,6128,7133"
423789,"5779,6943,272364,4508,5560,6033,5939,5593,4578,6128,7133"
423790,"5779,6943,4508,5560,6033,5939,8180,5593,4578,6128,7133"
406191,"6903,6943,4508,5560,6033,5939,8180,5593,4578,6128,7133"
345972,"6480,6943,5941,7898,6033,5939,8180,5593,4578,6128,7133"
350474,"6844,272364,5941,6553,7898,5560,6033,5939,4578,6128,7133"
350472,"6943,272364,5941,6553,7898,5560,6033,5939,4578,6128,7133"
350473,"6943,272364,5941,6553,7898,5560,6033,5939,4578,6128,7133"
345970,"6943,272364,5941,7898,5560,6033,5939,5593,4578,6128,7133"
345971,"6943,272364,5941,7898,5560,6033,5939,5593,4578,6128,7133"
345973,"6943,5941,7898,5560,6033,4582,5939,8180,4578,6128,7133"
345974,"6943,5941,7898,5560,6033,4582,5939,8180,4578,6128,7133"
406189,"6943,5941,7898,5560,6033,5939,8180,5593,4578,6128,7133"
406190,"6943,4508,7898,5560,6033,5939,8180,5593,4578,6128,7133"
406199,"6943,4508,7898,5560,6033,5939,8180,5593,4578,6128,7133"
406200,"6943,272364,4508,7898,5560,6033,5939,8180,5593,4578,7133"
406201,"6943,4508,7898,5560,6033,5939,8180,5593,4578,6128,7133"
351683,"6553,4508,7898,5560,6033,5939,5593,4578,6128,7133,5616"
345672,"6235,8291,5560,6033,5939,8180,4578,6128,6278,7133,5616"
351681,"6235,7898,5560,6033,5939,4578,7702,6128,6278,7133,5616"
345670,"7898,8291,5560,6033,5939,8180,4578,6128,6278,7133,5616"
351682,"7898,5560,6033,5939,5593,4578,7702,6128,6278,7133,5616"
345669,"8291,5560,6033,4582,5939,8180,4578,6128,6278,7133,5616"
345671,"8291,5560,6033,4582,5939,8180,4578,6128,6278,7133,5616"
319141,"4825,5560,6033,4582,6060,5939,4578,7702,6128,6278,7133"
319139,"5560,6033,4582,6060,5674,5939,7702,6128,6278,6441,7133"
319140,"5560,6033,4582,6060,5939,4578,7702,6128,6278,6441,7133"
351679,"5560,6033,4582,5939,8180,4578,7702,6128,6278,7133,5616"
351680,"5560,6033,4582,5939,5593,4578,7702,6128,6278,7133,5616"
291353,"7388,6033,4582,6060,5939,8076,4578,7702,6278,5390,7133"
