match,players
1152839,"526441,470917,417381,24609,414821,303427,24599,24611,24605,17134,303423"
1168120,"308294,470917,417381,348034,380957,414821,303427,24611,24605,17134,303423"
1127284,"24609,414821,303427,24599,24611,24289,24605,17134,571707,24249,303423"
