match,players
531987,"252932,51786,348024,341593,277472,230553,53115,51782,51446,52983,51469"
535997,"252932,51786,348024,341593,277472,52912,53115,51782,51446,52983,51469"
535999,"252932,51786,348024,341593,277472,52912,274926,53115,51782,51446,52983"
540177,"252932,348024,277472,52997,274926,230553,53115,51659,51782,51446,51469"
540178,"252932,348024,277472,52997,52912,274926,230553,53115,51659,51446,51469"
534206,"252932,51786,277472,52997,52912,274926,230553,53115,52917,52983,51469"
730277,"252932,51786,277472,52997,230553,51248,52917,53191,52983,51880,51469"
531986,"51786,348024,341593,277472,52912,53116,53115,51782,51446,52983,51469"
535998,"51786,348024,341593,277472,274926,230553,53115,51782,51446,52983,51469"
540176,"51786,348024,341593,277472,274926,230553,53115,51659,51782,51446,51469"
489219,"348024,341593,277472,52912,230553,53116,6950,53115,51446,52983,52969"
489218,"341593,277472,52912,230553,53116,6950,53115,51446,52962,52969,51469"
489226,"341593,277472,52912,274926,53116,6950,53115,51782,51446,52969,51469"
489227,"341593,277472,52912,274926,53116,53115,51782,51446,52983,52969,51469"
464987,"276298,277472,52997,274926,230553,6950,53115,51439,51446,51880,51469"
464988,"277472,52997,274926,230553,6950,51248,53115,51439,51446,51880,51469"
464989,"277472,230552,230553,6950,51248,53115,51439,51446,52962,51880,51469"
439154,"329087,52997,230553,52833,6950,51248,52917,51659,51439,51880,51469"
439152,"52997,230552,52912,51660,6950,51248,52917,51659,51439,51880,51469"
439153,"52997,52912,230553,51660,6950,51248,52917,51659,51439,51880,51469"
406191,"53153,52912,230553,51660,6950,51248,52917,51659,51439,52969,51880"
406189,"52912,274926,230553,51660,6950,51248,52917,51439,53191,51880,51469"
406190,"52912,274926,230553,6950,51248,53115,52917,51439,52969,51880,51469"
401071,"315586,230553,52833,315585,52622,51660,51194,53115,51436,51300,52808"
401072,"315586,230553,52833,315585,51660,51194,53115,51436,51300,52055,52808"
352664,"53116,6950,51431,52917,51782,52962,52790,52055,52969,51880,51469"
380712,"53116,6950,51431,51248,52917,51782,53191,52962,52969,51880,51469"
380713,"53116,6950,51431,51248,52917,51782,53191,52962,52969,51880,51469"
366705,"6950,51431,51492,52917,52626,51782,53191,52790,52969,51880,51469"
366706,"6950,51492,51248,52917,52626,51782,53191,52790,52969,51880,51469"
352661,"6950,51248,52917,52626,51782,53191,52962,52790,52969,51880,51469"
352662,"6950,51248,52917,51782,53191,52962,52790,52055,52969,51880,51469"
390680,"6950,51248,52917,51782,53191,52962,52790,52055,52969,51880,51469"
