,0
63575,"19323,14187,16274,20372,19500,20263,11865,18627,16178,9163,13399"
63605,"14187,21611,16274,20372,16885,8579,20263,15485,12803,12514,13340"
63544,"21611,20372,16885,8579,12909,19500,20263,11865,16203,13418,13399"
63545,"21611,20372,16885,8579,19500,20263,20217,14152,16203,13418,13399"
63546,"21611,20372,16885,8579,12909,20263,11865,20217,16178,13418,13399"
63547,"21611,20372,16885,8579,18012,20263,11865,20217,16178,13418,13399"
63536,"22453,17102,16885,8579,12909,19500,20263,14152,16178,13418,13399"
63534,"17102,16274,16885,8579,12909,19500,20263,14152,16178,13418,13399"
63535,"17102,16274,16885,8579,12909,19500,20263,14152,16178,13418,13399"
63533,"16274,20372,16885,8579,19500,20263,12803,20217,14152,16178,13399"
63543,"16274,20372,16885,8579,12909,19500,20263,20217,16178,16203,13418"
63526,"20372,14325,16885,12909,19500,20263,10653,20217,16178,16203,13399"
63527,"20372,16885,12909,19500,8942,20263,10653,20217,16178,16203,13399"
63528,"20372,14325,16885,19500,8942,20263,10653,11865,20217,16178,16203"
63529,"20372,14325,16885,19500,8942,20263,10653,11865,20217,16178,16203"
63531,"20372,16885,8579,19500,20263,12803,11865,20217,14152,16178,13399"
63532,"20372,16885,8579,19500,20263,12803,11865,20217,14152,16178,13399"
63512,"20359,15380,8579,19500,20263,10653,20217,10797,18627,13418,13399"
63511,"16885,8579,12909,19500,20263,10897,17119,10797,14152,13418,9163"
63509,"12909,19500,9002,10897,15485,21466,11893,12514,13418,9163,13399"
63510,"12909,19500,20263,10897,19445,12879,10797,12514,13418,9163,13399"
63489,"19500,18012,16219,9002,20263,19445,12879,18627,16178,12514,13399"
63507,"19500,18012,9002,20263,11865,9230,12879,18627,16178,13418,13399"
63508,"19500,9002,20263,15485,9230,12879,11893,12514,13418,13340,13399"
63488,"16951,8942,20263,10897,10721,10653,19394,11865,12879,18627,13399"
63487,"20263,10897,19394,10843,12879,18627,16178,8581,11893,13418,13399"
63486,"10721,10653,11865,17119,16178,11931,11893,12514,13418,13340,13399"
63477,"15485,10653,11865,17119,12923,19445,9230,8581,11893,12514,13340"
63478,"15485,10653,12803,17119,19314,12923,19445,9230,11893,12514,13340"
63484,"15485,11865,9230,18627,16178,11931,11893,12514,13418,13340,13399"
63485,"15485,20217,17119,9230,18627,16178,11931,11893,12514,13418,13399"
63463,"10653,19394,19445,9230,12879,8581,11893,13418,13340,9163,12486"
63470,"10653,11865,12923,19445,9230,12879,10797,8581,12514,13340,13399"
63471,"10653,12923,19445,9230,12879,10797,14152,8581,12514,13340,13399"
63472,"10653,12803,11865,12923,9230,10797,8581,11893,12514,13340,13399"
63476,"10653,17119,12923,19445,9230,12879,14152,8581,11893,12514,13340"
63479,"10653,12803,11865,17119,12923,19445,9230,14152,11893,12514,13340"
63461,"12803,11865,12923,19445,12879,8581,12514,13418,13340,9163,12486"
63446,"22392,19394,11865,9230,16178,8581,11893,12514,13418,13340,12486"
63444,"19394,11865,9230,16178,8581,11893,12514,13418,13340,9163,12486"
63445,"19394,11865,9230,16178,8581,11893,12514,13418,13340,9163,12486"
63447,"19394,11865,20217,9230,16178,8581,12514,13418,13340,9163,12486"
63448,"19394,20217,9230,16178,8581,11893,12514,13418,13340,9163,12486"
63436,"20217,17119,12923,21512,18627,8581,12514,13418,13340,12486,13399"
63437,"20217,12923,16178,8581,11893,12514,13418,13340,9163,12486,13399"
63435,"17119,19314,12923,12879,8581,11893,13418,13340,22442,12486,13399"
63465,"17119,12923,19445,9230,12879,11893,12514,13418,13340,9163,12486"
63434,"19314,9074,12923,12879,18627,8581,12514,13418,13340,12486,13399"
63433,"12923,20206,20233,18627,16178,8581,11893,12514,13340,16260,13399"
63462,"12923,19445,9230,12879,8581,11893,12514,13418,13340,9163,12486"
63464,"12923,19445,9230,12879,8581,11893,12514,13418,13340,9163,12486"
63425,"20206,21512,12507,16178,11931,12514,13418,9163,22442,12486,13399"
63428,"20206,19445,12507,12879,16178,11931,12514,13418,13340,9163,13399"
63424,"21512,20235,19445,12507,16178,11931,13418,9163,22442,12486,13399"
63426,"21512,19445,12879,16178,11931,12514,13418,9163,22442,12486,13399"
63427,"21512,20235,19445,12879,16178,11931,12514,13418,9163,22442,13399"
63407,"21486,19445,12507,16178,11931,12514,13418,13340,9163,12486,13399"
63408,"21486,19445,12507,16178,11931,12514,13418,13340,9163,12486,13399"
63405,"20185,19445,16178,8526,11931,12514,13418,13340,9163,12486,13399"
63391,"19445,10843,12507,10839,12884,16178,11931,13418,13340,12486,18557"
63392,"19445,10843,12507,10839,12884,16178,11931,13418,13340,12486,18557"
63393,"19445,10843,12507,10839,12884,16178,11931,13418,13340,12486,18557"
63394,"19445,10843,12879,10839,12884,16178,11931,13418,13340,12486,18557"
63395,"19445,10843,12879,10839,12884,16178,11931,13418,13340,12486,18557"
63403,"19445,10839,16178,8526,11931,12514,13418,13340,9163,22442,13399"
63404,"19445,12879,16178,8526,11931,12514,13418,13340,9163,12486,13399"
63406,"19445,8501,16178,8526,11931,12514,13418,13340,9163,12486,13399"
63432,"19445,12507,18627,16178,11931,11893,12514,13418,13340,12486,13399"
63379,"12507,8501,9230,12884,16178,8526,11931,21466,13418,9163,18557"
63380,"12507,8501,9230,12884,16178,8526,11931,21466,13418,9163,18557"
63377,"21502,9230,10797,12884,18627,16178,8526,11931,13418,9163,22462"
63378,"21502,9230,10797,10839,12884,16178,8526,11931,13418,9163,18557"
63376,"9230,12879,12884,18627,16178,11931,13418,13340,9163,17025,22462"
63375,"16322,10797,12884,18627,16178,11931,13418,9163,19327,17025,22462"
63362,"18533,10839,12884,16178,21466,13418,13340,9163,19327,21494,22462"
63345,"20233,12879,10797,10839,16178,21466,13418,13340,9163,21494,22462"
63346,"20233,10797,10839,16178,21466,13418,13340,9163,19327,21494,22462"
63361,"20233,12879,10797,16178,21466,13418,13340,9163,19327,21494,22462"
63363,"20233,12879,10839,16899,12884,16178,13418,9163,19327,21494,22462"
63364,"20233,10797,10839,16899,16178,13418,13340,9163,19327,21494,22462"
63365,"20233,12879,10797,16899,12884,16178,11893,13418,13340,19327,21494"
63366,"20233,12879,10797,10839,16899,12884,16178,13418,13340,19327,21494"
63324,"10839,18627,16178,10793,21466,13418,9163,19327,17025,21494,22462"
63325,"10839,12884,14152,16178,21466,13418,9163,19327,17025,21494,22462"
63327,"10839,12884,18627,16178,10793,21466,13418,9163,17025,21494,22462"
63328,"10839,14152,16178,10793,21466,13418,9163,19327,17025,21494,22462"
63343,"10839,16899,12884,16178,21466,13418,9163,19327,12486,21494,22462"
63344,"10839,12884,16178,21466,11893,13418,9163,19327,12486,21494,22462"
63319,"16899,12884,16178,15461,21466,13418,13340,9163,19327,21494,22462"
63326,"12884,14152,18627,16178,21466,13418,9163,19327,17025,21494,22462"
63317,"14152,13464,16178,21466,13418,13340,9163,19327,17025,21494,22462"
63318,"14152,13464,18627,16178,15461,21466,13418,13340,9163,19327,21494"
63314,"18627,16178,10793,8526,21466,13418,9163,19327,12486,21494,22462"
63315,"18627,16178,10793,21466,13418,9163,19327,17025,12486,21494,22462"
63316,"18627,16178,10793,8526,21466,13418,9163,19327,12486,21494,22462"
63307,"10793,8526,21466,12514,13418,9163,13399,21494,22462,12854,22149"
63294,"18423,21466,16203,12514,13340,9163,9208,14159,22462,15917,9187"
63293,"8526,21466,12514,13418,13340,9163,9208,13399,22462,15917,9187"
63302,"8526,21466,11893,13418,13340,9163,13399,21494,22462,12854,22149"
63283,"15461,9329,11893,8954,12514,13418,13340,9163,22442,13399,9187"
63285,"15461,9329,11931,8581,11893,12514,13418,9163,22442,13399,9187"
63284,"9329,11931,8581,20363,11893,12514,13418,9163,22442,13399,9187"
63282,"11931,11893,12514,13418,19478,9163,17025,22442,13399,18256,9187"
63289,"11931,11893,13418,13340,9163,22442,22520,13399,14159,22462,9187"
63271,"8581,8954,12514,13418,13340,9163,22442,13399,14159,18256,9187"
63266,"21466,13418,9163,16260,22442,22520,13399,14159,22462,15917,9187"
63267,"21466,13340,9163,22442,22520,13399,14159,22462,15917,22149,9187"
63298,"21466,11893,12514,13418,9163,13399,21494,22462,12854,22149,9187"
63299,"21466,11893,13418,13340,9163,16260,13399,21494,12854,22149,9187"
63300,"21466,13418,13340,9163,16260,13399,21494,22462,12854,22149,9187"
63301,"21466,12514,13418,13340,9163,13399,21494,22462,12854,22149,9187"
63303,"21466,11893,12514,13418,13340,9163,13399,21494,22462,12854,22149"
63262,"20363,16203,12514,13418,9163,16260,9208,13399,21494,22149,9187"
63258,"16203,13418,9163,16260,22442,9208,13399,21494,22462,22149,9187"
63268,"16203,11893,12514,13340,19478,9163,22442,13399,22462,15917,9187"
63269,"16203,11893,12514,13340,19478,9163,22442,13399,22462,15917,9187"
63270,"16203,11893,8954,12514,13340,19478,9163,22442,13399,18256,9187"
63256,"11893,13418,9163,19327,17025,22442,9208,21494,22462,22149,9187"
63257,"11893,13418,9163,19327,22442,9208,13399,21494,22462,22149,9187"
63290,"11893,12514,13418,13340,9163,22442,22520,13399,21494,22462,9187"
63291,"11893,13418,13340,9163,22442,9208,13399,18256,21494,22462,9187"
63240,"9323,8954,13418,9163,22442,9208,12486,13399,14159,22462,9187"
63216,"12514,13418,19316,9163,9208,12486,13399,14159,21494,22462,9187"
63222,"12514,13418,9163,19327,17025,9208,13399,14159,21494,22462,9187"
63223,"12514,13418,9163,19327,17025,9208,13399,14159,21494,22462,9187"
63224,"12514,13418,9163,19327,17025,9208,13399,14159,21494,22462,9187"
63225,"12514,13418,9163,19327,17025,9208,13399,14159,21494,22462,9187"
63292,"12514,13418,13340,9163,22442,9208,13399,18256,21494,22462,9187"
63211,"13418,19316,9163,17025,9208,12486,19469,18256,22498,21494,22462"
63212,"13418,19316,9163,17025,9208,12486,13399,19469,18256,21494,22462"
63213,"13418,19316,9163,17025,9208,12486,13399,19469,18256,21494,22462"
63214,"13418,19316,9163,17025,9208,12486,13399,19469,18256,21494,22462"
63215,"13418,19316,9163,17025,9208,12486,13399,14159,21494,22462,9187"
63220,"13418,9163,19327,17025,9208,12486,13399,18256,21494,22462,9187"
63221,"13418,9163,19327,16260,17025,9208,13399,14159,21494,22462,9187"
63237,"13418,9163,19327,17025,9208,12486,13399,14159,21494,22462,9187"
63238,"13418,9163,19327,16260,17025,9208,12486,13399,14159,21494,9187"
63239,"13418,9163,19327,17025,9208,12486,13399,14159,21494,22462,9187"
63204,"19316,19478,9163,19327,17025,12486,19469,18256,21494,22462,9187"
63205,"19316,13340,9163,19327,16260,17025,12486,19469,21494,22462,9187"
63202,"13340,19478,10809,19327,16260,17025,12486,19469,21494,22462,9187"
63200,"19478,10809,19327,16260,17025,9208,19469,18256,21494,22462,9187"
63201,"19478,10809,19327,16260,17025,9208,12486,19469,21494,22462,9187"
63203,"19478,9163,19327,17025,12486,14159,19469,18256,21494,22462,9187"
63192,"9163,19327,17025,9208,22520,14159,13463,22462,15917,22149,9187"
63193,"9163,19327,9208,22520,14159,19469,13463,22462,15917,22149,9187"
63175,"21550,19327,16260,8990,9208,18256,13463,22462,15917,8535,22149"
63176,"21550,19327,16260,9208,22520,18256,13463,22462,15917,8535,22149"
63177,"21550,19327,16260,9208,18256,13463,22462,12854,15917,8535,22149"
63178,"21550,19327,16260,20105,9208,13463,22462,12854,15917,8535,22149"
63189,"19327,16260,9208,22520,18256,13463,22462,12854,15917,8535,22149"
63190,"19327,16260,8990,9208,22520,18256,13463,22462,15917,8535,22149"
63191,"19327,16260,17025,9208,22520,18256,13463,22462,15917,8535,22149"
63194,"19327,16260,9208,22520,14159,19469,13463,22462,15917,22149,9187"
63174,"16260,8990,9208,22520,18256,13463,22462,12854,15917,8535,22149"
63167,"17025,22442,8962,20105,22520,20345,13463,22462,15917,8535,22149"
63166,"22442,8962,22520,20345,14106,13463,22462,22292,15917,22149,20282"
63165,"20105,22520,20345,14159,14106,13463,18557,15917,22149,12490,10754"
63163,"9208,22520,20345,14159,18256,13463,15917,22149,20282,12490,10754"
63164,"9208,22520,20345,18256,22498,13463,18557,15917,22149,20282,10754"
63148,"12486,20345,18256,22498,13463,14024,12854,15917,22149,20282,12490"
63149,"12486,22520,20345,19469,18256,22498,13463,15917,22149,20282,12490"
63147,"22520,20345,13399,22498,13463,16262,15917,8535,22149,20282,12490"
63146,"13399,18256,13463,11870,12854,15917,8566,8535,22149,20282,12490"
63126,"16318,14159,18256,13463,11870,12854,15917,8566,8535,22149,12490"
63127,"16318,14159,18256,13463,11870,12854,15917,8566,8535,22149,12490"
63128,"16318,14159,18256,13463,11870,12854,15917,8566,8535,22149,12490"
63129,"16318,14159,18256,13463,11870,12854,15917,8566,8535,22149,12490"
63130,"16318,18256,13463,22462,11870,12854,15917,8566,8535,22149,12490"
63137,"16318,18256,13463,22462,16370,11870,12854,15917,8566,21548,10846"
63138,"16318,14159,13463,22462,11870,15917,8535,22149,12490,21548,10846"
63139,"16318,13463,22462,12854,15917,8566,8535,22149,12490,21548,10846"
63140,"16318,13463,22462,11870,12854,15917,8566,8535,22149,21548,10846"
63125,"14159,18256,13463,22462,11870,12854,15917,8535,22149,9187,12490"
63136,"14159,13463,22462,16262,16370,11870,12854,15917,8535,22149,12490"
63145,"14159,22498,13463,16262,11870,12854,15917,8566,8535,22149,12490"
63111,"14106,19469,13463,12854,15917,8566,8535,22149,20282,9187,15385"
63112,"14106,18256,13463,16370,12854,15917,8566,8535,22149,9187,15385"
63113,"14106,13463,22462,16370,12854,15917,8566,8535,22149,9187,15385"
63117,"14106,18256,13463,22462,11870,12854,18557,15917,8535,22149,9187"
63118,"14106,18256,13463,15468,22462,11870,18557,15917,8535,22149,9187"
63120,"14106,9103,18256,13463,11870,12854,15917,8566,8535,22149,9187"
63121,"14106,9103,13463,11870,12854,18557,15917,8566,8535,22149,9187"
63092,"19469,9103,18256,16271,13463,11870,12854,15917,8566,22149,13365"
63093,"19469,9103,18256,16271,13463,11870,12854,18557,15917,8566,22149"
63105,"19469,18256,16271,13463,11870,12854,18557,15917,8566,8535,22149"
63106,"19469,16271,13463,11870,12854,18557,15917,8566,8535,22149,13365"
63108,"19469,16271,13463,12854,15917,8566,8535,20282,13365,9187,15385"
63109,"19469,18256,13463,12854,15917,8566,8535,20282,13365,9187,15385"
63110,"19469,18256,13463,12854,15917,8566,8535,22149,20282,9187,15385"
63107,"9103,16271,22498,13463,11870,12854,18557,15917,8566,8535,13365"
63090,"18256,16271,22498,13463,11870,10824,12854,18557,15917,8535,22149"
63091,"18256,16271,22498,13463,11870,12854,18557,15917,8566,8535,13365"
63119,"18256,13463,15468,22462,11870,12854,18557,15917,8566,8535,9187"
63141,"18256,13463,16262,11870,12854,15917,8566,8535,22149,12490,10846"
63144,"18256,22498,13463,16262,11870,12854,15917,8566,8535,22149,12490"
63089,"16271,22498,13463,11870,10824,12854,18557,15917,8566,8535,22149"
63088,"22498,13463,14024,15917,8566,22149,11914,20282,12490,18411,15385"
63084,"13463,16370,15917,8566,11914,20282,13365,9187,12490,15385,20255"
63085,"13463,16370,15917,11914,20282,13365,9187,18616,12490,15385,20255"
63086,"13463,16262,16370,15917,11914,20282,13365,12490,18411,15385,20255"
63087,"13463,16370,12854,15917,8566,22149,11914,20282,12490,18411,15385"
63077,"15468,14336,16262,16370,12854,15917,11914,13365,18616,12490,15385"
63078,"15468,14336,16370,12854,15917,22149,11914,20282,18616,12490,15385"
63074,"14336,16262,16370,15917,8535,11914,13365,9187,18616,12490,15385"
63075,"14336,16262,16370,15917,14227,8535,11914,13365,9187,12490,15385"
63076,"14336,16370,15917,8535,11914,20282,13365,9187,18616,12490,15385"
63071,"21494,16262,20182,16370,14024,12854,22149,11914,22469,12490,15385"
63062,"22462,16262,16370,12854,15917,22149,11914,20282,9187,12490,15385"
63063,"22462,16262,16370,15917,22149,11914,20282,9187,12490,15385,10846"
63064,"22462,16262,14024,12854,15917,22149,11914,20282,9187,12490,15385"
63065,"22462,16262,16370,14024,12854,15917,22149,11914,20282,12490,15385"
63072,"22462,16262,20182,16370,14024,15917,22149,11914,12490,15385,10846"
63061,"16262,20182,16370,12854,15917,11914,20282,9187,12490,15385,10846"
63073,"16262,20182,16370,22292,15917,8535,22149,11914,12490,15385,10846"
63060,"20182,16370,12854,15917,22149,11914,20282,9187,12490,15385,10846"
63044,"11870,22292,15917,8566,22149,11914,20282,9187,20126,12490,15385"
63042,"22292,12854,15917,22149,11914,9252,9187,20126,12490,15910,15385"
63043,"22292,12854,15917,22149,11914,20282,9187,20126,12490,15910,15385"
63040,"14024,15917,11914,9252,20282,9187,20126,12490,18411,15910,15385"
63041,"14024,15917,22149,11914,9252,20282,9187,20126,12490,15910,15385"
63033,"10824,18625,12854,18557,15917,22149,11914,9252,12490,10846,13434"
63034,"10824,18625,12854,15917,22149,11914,9252,20282,12490,10846,13434"
63026,"18625,12854,15917,22149,9252,20282,12490,15385,11886,9014,13434"
63035,"12854,15917,14227,22149,11914,17018,9252,20282,12490,10846,13434"
63016,"18557,11914,9252,20282,9187,15547,12490,9014,10846,18435,13434"
63018,"18557,15917,11914,20282,9187,15547,12490,9014,10846,16331,13434"
63023,"18557,15917,8535,11914,14189,20282,9187,12490,8982,10846,13434"
63008,"15917,8566,22149,11914,14189,9187,21548,9014,10846,13434,10754"
63009,"15917,8566,8535,22149,11914,14189,21548,9014,10846,13434,10754"
63017,"15917,11914,9252,20282,9187,15547,12490,9014,10846,16331,13434"
63024,"15917,22149,17018,9252,20282,9187,12490,15910,9014,10846,13434"
63025,"15917,22149,9252,20282,9187,12490,15910,15385,9014,10846,13434"
63027,"15917,22149,11914,17018,9252,20282,12490,15385,11886,10846,13434"
63039,"15917,22149,11914,9252,20282,9187,20126,12490,15910,15385,13434"
63004,"14227,11914,14189,20282,9187,12490,17130,15385,9014,13434,10754"
63005,"14227,8535,11914,9252,20282,12490,17130,15385,9014,13434,10754"
63006,"14227,8535,17018,9252,20282,9187,17130,15385,9014,13434,10754"
63007,"14227,11914,17018,14189,20282,19503,17130,15385,9014,13434,10754"
63014,"14227,11914,9252,9187,15547,12490,21548,9014,10846,18435,13434"
62995,"8535,11914,14189,20282,9187,12490,17130,8982,15385,13434,10754"
62993,"22149,11914,17018,14189,20282,9187,19503,15385,10846,18435,13434"
62994,"22149,11914,17018,14189,20282,9187,8982,21548,10846,18435,13434"
62992,"11914,17018,14189,9187,15547,15910,21548,9014,10846,18435,13434"
63015,"11914,9252,20282,9187,15547,12490,21548,9014,10846,18435,13434"
62991,"17018,14189,9252,15547,19503,8513,20255,21548,9014,10846,18435"
62982,"14189,9252,18411,19503,8982,20255,21548,9014,10846,18435,20341"
62983,"14189,9252,9187,12490,19503,8982,8513,20255,21548,9014,18435"
62988,"14189,9252,9187,15547,12490,18411,19503,8513,20255,10846,18435"
62989,"14189,9187,15547,12490,18411,15910,19503,17130,8513,20255,10846"
62990,"14189,9252,15547,12490,18411,15910,19503,8513,20255,10846,18435"
62980,"9252,19494,9187,12490,16205,8982,20255,21548,9014,10846,18435"
62985,"9252,9187,15547,12490,8982,8513,20255,21548,9014,10846,18435"
62986,"9252,9187,15547,12490,8982,8513,20255,21548,9014,10846,18435"
62987,"9252,9187,15547,12490,15910,8982,20255,21548,9014,10846,18435"
62978,"20282,19494,9187,18411,8982,11886,20255,21548,10846,18435,21600"
62981,"20282,10679,9187,16205,18411,8982,20255,21548,9014,10846,18435"
62961,"18405,21533,9187,18411,17130,8513,11886,20255,21548,9014,18435"
62957,"21533,9187,18616,18411,8982,8513,11886,20255,21548,9014,18435"
62958,"21533,9187,18616,18411,8982,8513,11886,20255,21548,9014,18435"
62959,"21533,9187,18616,18411,8982,8513,11886,20255,21548,9014,18435"
62960,"21533,10679,9187,18616,18411,8982,11886,20255,21548,9014,18435"
62950,"19494,10679,9187,18616,12490,18411,17111,11886,21548,9014,18435"
62977,"19494,10679,9187,8982,11886,20255,21548,9014,10846,18435,21600"
62979,"19494,12490,16205,18411,8982,15385,20255,21548,9014,10846,18435"
62951,"10679,9187,18616,18411,8982,11886,21548,9014,10846,18435,21600"
62948,"13365,20126,12490,10763,18411,11886,21548,9014,10846,18435,21600"
62949,"13365,9187,12490,18411,12848,21485,11886,21548,9014,18435,21600"
62947,"9187,20126,10763,12848,8513,11886,21548,9014,10846,18435,21600"
62984,"9187,15547,12490,15910,8982,8513,20255,21548,9014,10846,18435"
62940,"18616,15547,9095,22469,9142,16205,20376,15910,20255,21548,18435"
62941,"18616,9095,22469,9142,16205,18411,15910,20255,21548,10846,18435"
62942,"18616,22469,9142,12490,18411,15910,17111,20255,21548,10846,18435"
62943,"18616,22469,9142,12490,18411,15910,17111,20255,21548,10846,18435"
62939,"22469,9142,20126,16205,20376,15910,17111,20255,21548,9014,18435"
62932,"9142,20126,20376,11886,21548,9014,18435,16331,21600,20115,10754"
62933,"9142,20126,12490,11886,9014,18435,16331,21600,20341,20115,10754"
62931,"20126,20376,11886,19386,21548,9014,18435,16331,21600,20115,10754"
62929,"12490,20376,8513,11886,21548,9014,10846,8545,21600,20341,10754"
62930,"12490,20376,8513,11886,21548,9014,10846,18435,21600,20115,10754"
62921,"20222,18411,15910,18640,11886,21548,9014,10846,21600,20341,20159"
62922,"20222,10763,18640,11886,21548,9014,10846,21600,13434,20341,20159"
62924,"20222,18640,15385,11886,21548,9014,10846,21600,13434,20341,20159"
62925,"20222,8513,15385,11886,21548,9014,10846,21600,13434,20341,20159"
62927,"20222,16205,18411,15910,15385,11886,21548,9014,10846,21600,20159"
62928,"20222,16205,18411,15910,15385,11886,21548,9014,10846,21600,20159"
62920,"16205,10763,18411,15910,17130,8513,15385,11886,9014,10846,20159"
62926,"16205,10763,18411,15910,17130,15385,11886,21548,9014,10846,20159"
62917,"20376,10763,18411,17032,8513,11886,9014,10846,16331,21600,13434"
62918,"20376,18411,17130,8513,11886,21548,9014,10846,21600,13434,20341"
62923,"10763,18411,17130,18640,11886,21548,9014,10846,21600,20341,20159"
62904,"18411,17032,15910,20236,19503,8982,8513,11886,19386,9014,16331"
62905,"18411,17032,15910,20236,8982,8513,11886,20255,19386,9014,16331"
62899,"18411,17032,15910,8982,8513,18640,11886,20255,19386,9014,16331"
62900,"18411,17032,15910,22405,8982,8513,18640,11886,20255,19386,16331"
62916,"18411,17032,8513,18640,11886,9014,10846,16331,21600,13434,20341"
62919,"18411,15910,17130,18640,11886,21548,16331,21600,13434,20341,20159"
62902,"15910,20236,17130,8982,8513,18640,11886,20255,19386,9014,16331"
62903,"15910,20236,17130,8982,8513,18640,11886,20255,19386,9014,16331"
62901,"20236,9249,17130,8982,8513,18640,11886,20255,19386,9014,16331"
62898,"22405,19503,9249,17130,8982,8513,18640,11886,20255,19386,9014"
62896,"12848,17130,8513,18640,20406,11886,9014,21600,16956,20341,10754"
62897,"12848,17130,8513,18640,20406,11886,9014,10846,16331,16956,20341"
62893,"17130,8513,18640,20406,15385,11886,20255,9014,10846,21600,20341"
62894,"17130,18640,20406,15385,11886,9014,10846,16331,21600,16956,20341"
62895,"17130,8513,18640,20406,11886,9014,10846,16331,21600,16956,15464"
62881,"18393,8513,18640,20406,15385,11886,9014,10846,18435,21600,20341"
62882,"18393,8513,18640,13446,11886,20255,9014,10846,18435,21600,20341"
62878,"22276,8982,18640,20406,15385,11886,20255,10846,18435,21600,20341"
62879,"22276,20406,15385,11886,20255,9014,10846,18435,17114,21600,20341"
62880,"22276,20406,15385,11886,20255,9014,10846,18435,17114,21600,20341"
62873,"8513,18640,20436,15385,11886,20255,9014,10846,17114,21600,16956"
62874,"8513,18640,20436,15385,11886,20255,9014,10846,21600,16956,20341"
62875,"8513,18640,20436,15385,11886,20255,9014,10846,21600,16956,20341"
62876,"8513,18640,20436,20406,15385,11886,20255,9014,10846,21600,20341"
62877,"8513,18640,20406,15385,11886,20255,9014,10846,18435,17114,21600"
62862,"19372,18640,17111,20436,9014,10846,17114,21600,16956,18426,10754"
62863,"19372,18640,17111,20436,15385,11886,20255,9014,10846,21600,18426"
62864,"18640,13446,20436,20406,15385,11886,20255,9014,10846,21600,20341"
62860,"21485,14273,13446,17037,9014,10846,17114,21600,16956,20341,12543"
62861,"21485,14273,13446,17037,9014,10846,17114,21600,16956,20341,12543"
62854,"17111,20436,11886,19386,10846,21644,21600,16956,13434,8944,16172"
62858,"17111,20436,11886,19386,10846,21644,16331,21600,16956,13434,22340"
62859,"17111,20436,11886,19386,10846,21644,16331,21600,16956,13434,22340"
62852,"20436,11886,17037,10846,16331,21600,16956,13434,20341,8944,16172"
62843,"20406,15385,11886,19386,16331,21600,16956,13434,22340,20341,12543"
62842,"17037,20255,10846,16324,16331,21600,16956,13434,8944,16172,12543"
62844,"17037,19386,10846,16331,21600,16956,22340,20341,8944,16172,12543"
62850,"17037,19386,10846,16324,16331,16956,13434,20341,8944,16172,12543"
62840,"20255,19386,10846,16324,16331,21600,16956,13434,8944,16172,12543"
62841,"20255,19386,10846,16324,16331,21600,16956,13434,8944,16172,12543"
62827,"19384,20237,19386,10846,21600,16956,13434,20341,8944,16172,12543"
62826,"20237,19386,10846,21600,16956,13434,20341,10754,8944,22288,12543"
62828,"20237,19386,10846,16324,16331,21600,16956,13434,20159,16172,12543"
62813,"18248,19386,10846,16331,21600,16956,15399,8944,16172,12543,22322"
62814,"18248,19386,10846,16331,16956,20341,20159,8944,16172,12543,22322"
62811,"19386,10846,8554,17114,16331,16956,13434,22340,8944,16172,12543"
62812,"19386,10846,21600,16956,13434,22340,20341,8944,22288,16172,12543"
62815,"19386,10846,21644,16331,16956,20341,20159,16172,12543,22322,10777"
62820,"19386,10846,21644,16956,20341,15399,8944,22288,16172,12543,10777"
62821,"19386,10846,16324,16956,20341,15399,8944,22288,16172,12543,10777"
62822,"19386,10846,16324,16956,20341,15399,8944,22288,16172,12543,10777"
62823,"19386,10846,16324,16956,20341,15399,8944,22288,16172,12543,10777"
62824,"19386,10846,21644,16324,16331,16956,15399,8944,16172,12543,10777"
62825,"19386,10846,16331,21600,16956,20341,15399,10754,8944,16172,12543"
62829,"19386,10846,16324,16331,21600,16956,13434,20159,8944,16172,12543"
62851,"19386,10846,16324,16331,16956,13434,22340,20341,8944,16172,12543"
62853,"19386,10846,21644,16331,21600,16956,13434,22340,20341,8944,12543"
62795,"21548,9014,21600,15866,16956,13434,20341,8944,22288,12543,10777"
62796,"21548,10846,21644,16331,15866,16956,13434,8944,12543,9057,10777"
62794,"9014,21644,8554,15866,16956,13434,20341,8944,22288,12543,10777"
62777,"10846,8545,21644,16956,20341,8944,20198,9057,12492,10777,14334"
62778,"10846,21644,8554,16956,13434,20341,8944,22288,12543,12492,14334"
62779,"10846,21644,8554,16956,20341,8944,22288,12543,12492,10777,14334"
62780,"10846,21644,8554,16956,20341,8944,22288,12543,12492,10777,14334"
62781,"10846,21644,8554,16956,13434,20341,8944,22288,12543,10777,14334"
62787,"10846,21644,8554,16956,13434,20341,8944,20198,22288,12543,14334"
62788,"10846,21644,8554,16956,13434,20341,8944,20198,22288,12543,14334"
62776,"21644,16324,16961,16956,13434,20341,20198,22288,12543,10777,14334"
62797,"16324,16331,16956,16360,13434,20341,16978,15399,8944,22288,10777"
62775,"18435,16961,16956,13434,20341,20159,8944,22288,12543,9057,10777"
62774,"8554,16956,13434,20341,20159,8944,20198,22288,12543,9057,10777"
62769,"18400,16331,16956,13434,22340,20341,8944,16172,12543,10777,14334"
62768,"17114,16331,21600,16956,13434,22340,20341,8944,12543,10777,14334"
62739,"16331,21600,16956,13434,20159,22329,16172,12543,15381,9057,14334"
62740,"16331,21600,16956,13434,22340,20159,16172,12543,15381,9057,14334"
62761,"16331,13434,22340,8944,20198,16172,12543,9057,12492,10777,14334"
62762,"16331,21600,16956,13434,8944,16172,12543,9057,12492,10777,14334"
