match,players
1252057,"633366,524050,524048,402245,921509,793463,533956,308235,440970,320652,420402"
1252056,"633399,974173,1059030,402245,712219,921509,440968,533956,440970,320652,420402"
1193500,"524048,402245,712219,921509,703323,440968,793463,533956,308235,320652,420402"
1197138,"712219,914171,921509,703323,440968,793463,533956,25913,440970,320652,420402"
1168120,"1108490,935553,703323,440968,973945,793463,533956,419873,25913,440970,320652"
1133983,"440968,973945,793463,533956,974109,419873,25913,308235,440970,320652,420402"
