match,players
913615,"296597,249866,8917,247235,303669,11718,297433,210283,10617,11728,8608,629074,222354,227772,300628,50482,324358,267414,301236,49619,49764,49178"
913617,"296597,249866,8917,247235,303669,11718,297433,210283,10617,11728,8608,629074,300631,227772,300628,50482,324358,267414,301236,49619,49764,49178"
913643,"296597,249866,8917,232438,311158,247235,303669,297433,10617,11728,8608,43685,233901,323244,316397,43590,39037,227760,290948,41434,41378,43652"
913645,"296597,249866,8917,232438,247235,303669,297433,210283,10617,11728,8608,547079,43685,323244,316397,39037,227760,290948,317252,41434,41378,43652"
913647,"296597,249866,8917,232438,247235,303669,297433,210283,10617,11728,8608,480603,547079,43685,316397,43590,39037,227760,290948,317252,41378,43652"
800461,"249866,8917,311158,247235,303669,11718,297635,297433,210283,10617,11728,372116,267479,379926,297583,230852,44828,44932,46538,47492,44936,43906"
800463,"249866,8917,311158,303669,11718,297635,297433,210283,10617,11728,8608,439952,550215,372116,267479,379926,379143,230852,44828,46538,44936,43906"
800465,"249866,8917,311158,303669,11718,297635,297433,210283,10617,11728,8608,375126,439952,550215,262456,372116,267479,230852,44828,46538,44936,43906"
800467,"249866,8917,311158,247235,303669,11718,297635,297433,10617,11728,8608,44656,550215,372116,379926,379143,297583,230852,44932,46538,44936,43906"
902635,"244497,351588,308967,8917,311158,303669,297433,10617,11728,9062,8608,316363,43871,233901,323244,316397,43590,227760,41434,42657,41378,43652"
902637,"244497,351588,308967,8917,311158,303669,297433,10617,11728,9062,8608,43685,316363,43871,233901,316397,43590,227760,41434,42657,41378,43652"
902639,"244497,8917,311158,303669,297635,297433,18632,10617,11728,9062,8608,43685,43871,323244,316397,43590,39037,227760,41434,42657,41378,43652"
743939,"351588,251721,308967,8917,232438,311158,303669,10617,11728,9062,8608,506612,497543,388802,277662,277912,277906,38924,226492,232364,38699,37737"
743941,"351588,251721,308967,8917,232438,311158,303669,10617,11728,9062,8608,7502,506612,497543,388802,277912,277906,38924,226492,232364,38699,37737"
743963,"351588,251721,308967,8917,232438,311158,303669,10617,11728,9062,8608,8119,288284,219889,311592,272279,267192,5560,7388,6033,8180,4578"
743965,"351588,251721,308967,8917,232438,311158,303669,10617,11728,9062,8608,6973,8119,288284,272450,219889,311592,272279,267192,7388,6033,4578"
