match,players
282691,"56143,56153,56149,55882,56074,56007,55988,55935,55973,55954,55906"
282692,"56143,56160,56153,56074,56007,55988,55986,55935,55973,55954,55906"
293478,"56143,56283,56153,56149,56074,56007,55988,55935,55973,55954,55906"
238172,"56283,56153,56149,56266,56074,56007,55988,55935,55973,55954,55906"
218813,"56160,56153,56149,56266,55882,56186,55988,55935,55973,55954,55906"
219612,"56160,56153,56149,56266,56064,55882,55988,55935,55973,55954,55906"
238167,"56160,56153,56149,56064,55882,56251,55988,55935,55973,55954,55906"
238168,"56160,56153,56149,56029,56064,55882,55988,55935,55973,55954,55906"
293480,"56160,56153,56149,56029,56074,56186,56007,55988,55935,55973,55906"
238171,"56153,56149,56266,55882,56074,56007,55988,55935,55973,55954,55906"
209929,"56149,56029,56266,56064,56235,56007,55988,55935,55973,55954,55906"
64112,"56056,56266,56064,55991,56180,56007,55988,55935,55973,55954,55906"
64104,"56266,56064,55882,56074,56176,56251,55988,55976,55935,55973,55954"
64121,"56266,56064,55882,56074,56176,56007,55988,55935,55973,55954,55906"
64122,"56266,56064,55882,56074,56176,56007,55988,55935,55973,55954,55906"
210366,"56266,56064,56074,56235,56176,56007,55988,55935,55973,55954,55906"
64103,"56064,56188,55991,56074,56176,56251,55915,55988,55935,55973,55954"
64111,"56064,55991,56074,56176,56007,55988,55976,55935,55973,55954,55906"
64089,"56188,55889,56074,56176,55915,55988,55976,55935,55973,55954,55906"
64090,"56188,55991,56074,56176,55915,55988,55976,55935,55973,55954,55906"
64069,"55991,56074,56176,55915,55988,55976,55968,56104,55973,55954,55906"
64070,"55991,56074,56176,55915,56249,55988,55976,56104,55973,55954,55906"
64052,"55882,56074,56251,55915,56007,55952,55976,55935,55973,55954,55906"
64053,"55882,56074,56251,55915,56007,55952,55976,55935,55973,55954,55906"
64043,"56074,56176,56251,55915,56107,56007,55952,55935,55973,55954,55906"
64044,"56074,56251,55915,56249,56007,55952,55988,55935,55973,55954,55906"
64045,"56074,56176,56251,55915,55952,55988,55968,55935,55973,55954,55906"
64037,"56235,56176,56251,55915,56107,56007,55952,55988,55935,55954,55906"
64028,"55982,56176,56251,56007,55952,55988,55878,55935,55970,55906,56221"
64029,"55982,56176,56251,56007,55952,55988,55935,55973,55970,55906,56221"
64018,"56255,56176,56251,56180,55915,55988,55878,56035,55954,55906,56224"
64008,"56077,56186,56176,56251,56180,55915,56107,55968,55954,55906,56219"
63996,"56186,56176,56251,56180,55915,55887,55988,55968,55954,55906,56219"
64007,"56186,56176,56251,56180,56107,55968,55935,55973,55954,55906,56219"
64019,"56176,56251,56180,55915,56107,55988,55878,55968,55954,55906,56219"
64036,"56176,56251,55915,56007,55952,55988,55968,55935,55954,55906,56219"
63995,"56180,55915,55880,56249,55878,55968,55954,55906,56224,56219,56221"
63972,"55887,56107,55988,55878,55986,55968,55970,55954,55906,56224,56219"
63973,"55887,56107,55878,55986,55968,55935,55970,55954,55906,56224,56219"
63967,"56107,56007,55952,55988,55986,55968,55935,55954,55906,56224,56219"
63968,"56107,56007,55952,55988,55968,55935,55954,55909,55906,56224,56219"
63956,"56007,55952,55988,55878,55968,55935,56035,55954,55906,56224,56219"
63957,"56007,55988,55878,55986,55935,56035,55954,55906,56224,56219,56221"
63947,"55988,55986,55968,55935,56035,55970,55954,55909,55906,56224,56219"
63931,"55878,55976,55986,55968,55935,56035,55970,55906,56224,56219,56221"
63946,"55878,55986,55968,55935,56035,55970,55954,55909,55906,56224,56221"
63930,"55976,55986,55968,55935,56035,55970,55954,55909,55906,56224,56221"
63898,"56104,56068,56035,55973,55970,55954,55909,55906,56224,56219,56221"
